datasetName,errorType,feature,modelName,percentage,epc_at
diabetes_data_upload.csv,Noisy,Irritability,GaussianProcessClassifier,0.4,0.8991
diabetes_data_upload.csv,Noisy,Polyphagia,SVC,0.4,0.9002
diabetes_data_upload.csv,Noisy,Irritability,GradientBoostingClassifier,0.6,0.9006
diabetes_data_upload.csv,Noisy,sudden weight loss,GaussianNB,0.8,0.9008
diabetes_data_upload.csv,Noisy,weakness,GaussianProcessClassifier,0.4,0.9011
diabetes_data_upload.csv,Noisy,partial paresis,LogisticRegression,0.6,0.9023
diabetes_data_upload.csv,Noisy,delayed healing,RandomForestClassifier,0.4,0.9032
diabetes_data_upload.csv,Noisy,Genital thrush,SVC,0.4,0.9032
diabetes_data_upload.csv,Noisy,Polydipsia,LogisticRegression,0.8,0.9043
diabetes_data_upload.csv,Missing,sudden weight loss,SGDClassifier,0.4,0.9046
diabetes_data_upload.csv,Noisy,muscle stiffness,SGDClassifier,0.4,0.9059
diabetes_data_upload.csv,Noisy,Obesity,DecisionTreeClassifier,0.6,0.9066
diabetes_data_upload.csv,Noisy,Polydipsia,AdaBoostClassifier,0.6,0.907
diabetes_data_upload.csv,Noisy,partial paresis,GaussianNB,0.4,0.9071
diabetes_data_upload.csv,Noisy,Irritability,ExtraTreesClassifier,0.4,0.9079
diabetes_data_upload.csv,Missing,Age,GaussianProcessClassifier,0.6,0.9079
diabetes_data_upload.csv,Noisy,Itching,LinearDiscriminantAnalysis,0.4,0.908
diabetes_data_upload.csv,Noisy,weakness,SVC,0.6,0.9085
diabetes_data_upload.csv,Noisy,partial paresis,LinearDiscriminantAnalysis,0.4,0.909
diabetes_data_upload.csv,Noisy,partial paresis,RidgeClassifier,0.4,0.909
diabetes_data_upload.csv,Noisy,visual blurring,DecisionTreeClassifier,0.4,0.9099
diabetes_data_upload.csv,Noisy,muscle stiffness,SVC,0.4,0.91
diabetes_data_upload.csv,Noisy,Irritability,LogisticRegression,0.4,0.9107
diabetes_data_upload.csv,Noisy,Irritability,SVC,0.4,0.9112
diabetes_data_upload.csv,Noisy,Irritability,SGDClassifier,0.4,0.9121
diabetes_data_upload.csv,Noisy,visual blurring,GaussianProcessClassifier,0.4,0.9134
diabetes_data_upload.csv,Noisy,Polyphagia,DecisionTreeClassifier,0.4,0.9144
diabetes_data_upload.csv,Noisy,Age,SGDClassifier,0.8,0.9161
diabetes_data_upload.csv,Noisy,visual blurring,ExtraTreesClassifier,0.6,0.9173
diabetes_data_upload.csv,Noisy,partial paresis,DecisionTreeClassifier,0.4,0.9177
diabetes_data_upload.csv,Noisy,Polydipsia,GaussianNB,0.8,0.9179
diabetes_data_upload.csv,Noisy,sudden weight loss,ExtraTreesClassifier,0.4,0.9191
diabetes_data_upload.csv,Noisy,partial paresis,RidgeClassifier,0.6,0.9197
diabetes_data_upload.csv,Noisy,weakness,SVC,0.8,0.9199
diabetes_data_upload.csv,Noisy,Polydipsia,LogisticRegression,0.4,0.9213
diabetes_data_upload.csv,Labels,class,QuadraticDiscriminantAnalysis,0.6,0.922
diabetes_data_upload.csv,Labels,class,AdaBoostClassifier,0.4,0.9222
diabetes_data_upload.csv,Missing,Age,GaussianProcessClassifier,0.4,0.9241
diabetes_data_upload.csv,Noisy,Obesity,ExtraTreesClassifier,0.4,0.9252
diabetes_data_upload.csv,Noisy,partial paresis,SVC,0.4,0.9254
diabetes_data_upload.csv,Noisy,Itching,RandomForestClassifier,0.4,0.9266
diabetes_data_upload.csv,Noisy,partial paresis,LogisticRegression,0.4,0.9269
diabetes_data_upload.csv,Noisy,partial paresis,LinearDiscriminantAnalysis,0.6,0.9275
diabetes_data_upload.csv,Noisy,Itching,AdaBoostClassifier,0.4,0.9275
diabetes_data_upload.csv,Labels,class,KNeighborsClassifier,0.6,0.928
diabetes_data_upload.csv,Noisy,partial paresis,AdaBoostClassifier,0.4,0.9289
diabetes_data_upload.csv,Noisy,Age,SVC,0.6,0.9289
diabetes_data_upload.csv,Labels,class,LinearDiscriminantAnalysis,0.6,0.9298
diabetes_data_upload.csv,Labels,class,RidgeClassifier,0.6,0.9298
diabetes_data_upload.csv,Noisy,Alopecia,SGDClassifier,0.4,0.9313
diabetes_data_upload.csv,Labels,class,GaussianNB,0.4,0.9318
diabetes_data_upload.csv,Labels,class,MLPClassifier,0.6,0.9319
diabetes_data_upload.csv,Noisy,Irritability,GradientBoostingClassifier,0.4,0.9338
diabetes_data_upload.csv,Noisy,Genital thrush,ExtraTreesClassifier,0.4,0.9348
diabetes_data_upload.csv,Labels,class,SVC,0.8,0.9349
diabetes_data_upload.csv,Noisy,Polydipsia,SVC,0.8,0.9352
diabetes_data_upload.csv,Noisy,sudden weight loss,GaussianNB,0.4,0.9354
diabetes_data_upload.csv,Noisy,Obesity,DecisionTreeClassifier,0.4,0.9364
diabetes_data_upload.csv,Labels,class,GaussianNB,0.8,0.9379
diabetes_data_upload.csv,Noisy,Polydipsia,LinearDiscriminantAnalysis,0.4,0.9395
diabetes_data_upload.csv,Noisy,Polydipsia,RidgeClassifier,0.4,0.9395
diabetes_data_upload.csv,Noisy,Age,SVC,0.8,0.9399
diabetes_data_upload.csv,Noisy,sudden weight loss,RandomForestClassifier,0.4,0.9402
diabetes_data_upload.csv,Noisy,Polyphagia,KNeighborsClassifier,0.6,0.9405
diabetes_data_upload.csv,DuplicatedAll,class,SGDClassifier,0.8,0.9405
diabetes_data_upload.csv,Noisy,visual blurring,RandomForestClassifier,0.4,0.9412
diabetes_data_upload.csv,Noisy,visual blurring,KNeighborsClassifier,0.6,0.9418
diabetes_data_upload.csv,Outlier,Age,SVC,0.6,0.9426
diabetes_data_upload.csv,Noisy,muscle stiffness,KNeighborsClassifier,0.4,0.9457
diabetes_data_upload.csv,Noisy,Polyphagia,GaussianNB,0.4,0.9461
diabetes_data_upload.csv,Noisy,Polydipsia,RidgeClassifier,0.8,0.9469
diabetes_data_upload.csv,Missing,Age,GaussianProcessClassifier,0.8,0.9477
diabetes_data_upload.csv,Noisy,sudden weight loss,SVC,0.4,0.9481
diabetes_data_upload.csv,Labels,class,LinearDiscriminantAnalysis,0.8,0.9487
diabetes_data_upload.csv,Labels,class,RidgeClassifier,0.8,0.9487
diabetes_data_upload.csv,Labels,class,MLPClassifier,0.8,0.9501
diabetes_data_upload.csv,Noisy,Itching,KNeighborsClassifier,0.4,0.9503
diabetes_data_upload.csv,Noisy,sudden weight loss,RandomForestClassifier,0.6,0.9532
diabetes_data_upload.csv,Labels,class,LogisticRegression,0.6,0.9532
diabetes_data_upload.csv,Noisy,Polyphagia,GaussianNB,0.6,0.9539
diabetes_data_upload.csv,Labels,class,AdaBoostClassifier,0.6,0.9568
diabetes_data_upload.csv,Noisy,Polyphagia,GaussianNB,0.8,0.9575
diabetes_data_upload.csv,Noisy,visual blurring,ExtraTreesClassifier,0.4,0.9584
diabetes_data_upload.csv,Noisy,weakness,ExtraTreesClassifier,0.4,0.9599
diabetes_data_upload.csv,Labels,class,LogisticRegression,0.8,0.9611
diabetes_data_upload.csv,Missing,Age,SVC,0.4,0.9619
diabetes_data_upload.csv,Noisy,sudden weight loss,RandomForestClassifier,0.8,0.9621
diabetes_data_upload.csv,Labels,class,KNeighborsClassifier,0.8,0.9634
diabetes_data_upload.csv,Noisy,Polydipsia,LinearDiscriminantAnalysis,0.8,0.9636
diabetes_data_upload.csv,Labels,class,AdaBoostClassifier,0.8,0.9639
diabetes_data_upload.csv,Noisy,Polydipsia,DecisionTreeClassifier,0.4,0.9641
diabetes_data_upload.csv,Outlier,Age,GaussianProcessClassifier,0.4,0.9648
diabetes_data_upload.csv,Noisy,Polydipsia,AdaBoostClassifier,0.4,0.9673
diabetes_data_upload.csv,Noisy,Alopecia,SGDClassifier,0.6,0.9673
diabetes_data_upload.csv,Noisy,Polyphagia,KNeighborsClassifier,0.8,0.9704
diabetes_data_upload.csv,Labels,class,GradientBoostingClassifier,0.8,0.9719
diabetes_data_upload.csv,Outlier,Age,GaussianProcessClassifier,0.6,0.974
diabetes_data_upload.csv,Noisy,visual blurring,KNeighborsClassifier,0.4,0.9746
diabetes_data_upload.csv,Noisy,Polydipsia,LinearDiscriminantAnalysis,0.6,0.9756
diabetes_data_upload.csv,Noisy,Polydipsia,RidgeClassifier,0.6,0.9756
diabetes_data_upload.csv,Outlier,Age,GaussianProcessClassifier,0.8,0.9786
diabetes_data_upload.csv,Labels,class,SVC,0.6,0.98
diabetes_data_upload.csv,Labels,class,CatBoostClassifier,0.8,0.9823
diabetes_data_upload.csv,Noisy,Alopecia,GradientBoostingClassifier,0.4,0.9828
diabetes_data_upload.csv,Labels,class,RandomForestClassifier,0.8,0.9835
diabetes_data_upload.csv,Missing,Age,SVC,0.6,0.9847
diabetes_data_upload.csv,Labels,class,QuadraticDiscriminantAnalysis,0.4,0.9873
diabetes_data_upload.csv,Labels,class,GaussianProcessClassifier,0.4,0.9886
diabetes_data_upload.csv,Labels,class,GaussianProcessClassifier,0.8,0.9926
diabetes_data_upload.csv,Noisy,Itching,SGDClassifier,0.4,0.9935
diabetes_data_upload.csv,Labels,class,GaussianProcessClassifier,0.6,0.9938
diabetes_data_upload.csv,Labels,class,GradientBoostingClassifier,0.4,0.9952
diabetes_data_upload.csv,Labels,class,CatBoostClassifier,0.6,0.9963
diabetes_data_upload.csv,Labels,class,GradientBoostingClassifier,0.6,0.9967
diabetes_data_upload.csv,Missing,weakness,SGDClassifier,0.4,0.9968
diabetes_data_upload.csv,Labels,class,DecisionTreeClassifier,0.8,0.9973
diabetes_data_upload.csv,Noisy,sudden weight loss,DecisionTreeClassifier,0.4,0.9976
diabetes_data_upload.csv,Labels,class,DecisionTreeClassifier,0.6,0.9981
diabetes_data_upload.csv,Labels,class,RandomForestClassifier,0.4,0.9989
diabetes_data_upload.csv,Labels,class,ExtraTreesClassifier,0.6,0.999
diabetes_data_upload.csv,Labels,class,ExtraTreesClassifier,0.8,0.999
diabetes_data_upload.csv,Labels,class,SVC,0.4,0.9992
diabetes_data_upload.csv,Labels,class,CatBoostClassifier,0.4,0.9994
diabetes_data_upload.csv,Labels,class,RandomForestClassifier,0.6,0.9995
diabetes_data_upload.csv,Labels,class,DecisionTreeClassifier,0.4,0.9995
