",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
435,Healthcare-Diabetes.csv,Missing,0.2,Insulin,QuadraticDiscriminantAnalysis,0.7744,0.3905,0.5722,0.7039,0.6313
436,Healthcare-Diabetes.csv,Missing,0.2,Insulin,KNeighborsClassifier,0.7004,0.3789,0.4278,0.5755,0.4908
437,Healthcare-Diabetes.csv,Missing,0.2,Insulin,MLPClassifier,0.6859,0.3467,0.2032,0.6032,0.304
438,Healthcare-Diabetes.csv,Missing,0.2,Insulin,SVC,0.6625,0.4973,0.0,0.0,0.0
439,Healthcare-Diabetes.csv,Missing,0.2,Insulin,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
440,Healthcare-Diabetes.csv,Missing,0.2,Insulin,GaussianProcessClassifier,0.6679,0.5,0.2834,0.5146,0.3655
441,Healthcare-Diabetes.csv,Missing,0.2,Insulin,SGDClassifier,0.3484,,0.9893,0.3401,0.5062
442,Healthcare-Diabetes.csv,Missing,0.4,Insulin,ExtraTreesClassifier,0.9675,0.3239,0.9572,0.9471,0.9521
443,Healthcare-Diabetes.csv,Missing,0.4,Insulin,RandomForestClassifier,0.9603,0.2655,0.9358,0.9459,0.9409
444,Healthcare-Diabetes.csv,Missing,0.4,Insulin,DecisionTreeClassifier,0.9458,0.5,0.9037,0.9337,0.9185
445,Healthcare-Diabetes.csv,Missing,0.4,Insulin,CatBoostClassifier,0.935,0.2741,0.8877,0.9171,0.9022
446,Healthcare-Diabetes.csv,Missing,0.4,Insulin,GradientBoostingClassifier,0.8755,0.2808,0.7701,0.8471,0.8067
447,Healthcare-Diabetes.csv,Missing,0.4,Insulin,AdaBoostClassifier,0.7888,0.2965,0.6524,0.7011,0.6759
448,Healthcare-Diabetes.csv,Missing,0.4,Insulin,RidgeClassifier,0.7888,,0.5455,0.7612,0.6355
449,Healthcare-Diabetes.csv,Missing,0.4,Insulin,LinearDiscriminantAnalysis,0.7924,0.2883,0.5561,0.7647,0.644
450,Healthcare-Diabetes.csv,Missing,0.4,Insulin,LogisticRegression,0.7942,0.2887,0.5615,0.7664,0.6481
451,Healthcare-Diabetes.csv,Missing,0.4,Insulin,GaussianNB,0.7563,0.3748,0.615,0.6461,0.6301
452,Healthcare-Diabetes.csv,Missing,0.4,Insulin,QuadraticDiscriminantAnalysis,0.7653,0.3954,0.5775,0.6792,0.6243
453,Healthcare-Diabetes.csv,Missing,0.4,Insulin,KNeighborsClassifier,0.6859,0.385,0.4171,0.5455,0.4727
454,Healthcare-Diabetes.csv,Missing,0.4,Insulin,SVC,0.6625,0.4973,0.0,0.0,0.0
455,Healthcare-Diabetes.csv,Missing,0.4,Insulin,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
456,Healthcare-Diabetes.csv,Missing,0.4,Insulin,GaussianProcessClassifier,0.6625,0.5,0.2834,0.5,0.3618
457,Healthcare-Diabetes.csv,Missing,0.4,Insulin,MLPClassifier,0.6913,0.4681,0.5615,0.5412,0.5512
458,Healthcare-Diabetes.csv,Missing,0.4,Insulin,SGDClassifier,0.6895,,0.2781,0.5843,0.3768
459,Healthcare-Diabetes.csv,Missing,0.6,Insulin,ExtraTreesClassifier,0.9639,0.318,0.9465,0.9465,0.9465
460,Healthcare-Diabetes.csv,Missing,0.6,Insulin,RandomForestClassifier,0.9621,0.2655,0.9519,0.9368,0.9443
461,Healthcare-Diabetes.csv,Missing,0.6,Insulin,DecisionTreeClassifier,0.9513,0.5,0.9091,0.9444,0.9264
462,Healthcare-Diabetes.csv,Missing,0.6,Insulin,CatBoostClassifier,0.9332,0.283,0.893,0.9076,0.9003
463,Healthcare-Diabetes.csv,Missing,0.6,Insulin,GradientBoostingClassifier,0.8682,0.2856,0.7594,0.8353,0.7955
464,Healthcare-Diabetes.csv,Missing,0.6,Insulin,AdaBoostClassifier,0.8014,0.2901,0.6738,0.72,0.6961
465,Healthcare-Diabetes.csv,Missing,0.6,Insulin,RidgeClassifier,0.7888,,0.5455,0.7612,0.6355
466,Healthcare-Diabetes.csv,Missing,0.6,Insulin,LinearDiscriminantAnalysis,0.7906,0.2883,0.5508,0.763,0.6398
467,Healthcare-Diabetes.csv,Missing,0.6,Insulin,LogisticRegression,0.796,0.2878,0.5668,0.7681,0.6523
468,Healthcare-Diabetes.csv,Missing,0.6,Insulin,GaussianNB,0.7581,0.4007,0.6471,0.6402,0.6436
469,Healthcare-Diabetes.csv,Missing,0.6,Insulin,QuadraticDiscriminantAnalysis,0.7653,0.4181,0.6417,0.6557,0.6486
470,Healthcare-Diabetes.csv,Missing,0.6,Insulin,KNeighborsClassifier,0.7022,0.3922,0.4385,0.5775,0.4985
471,Healthcare-Diabetes.csv,Missing,0.6,Insulin,SVC,0.6625,0.4973,0.0,0.0,0.0
472,Healthcare-Diabetes.csv,Missing,0.6,Insulin,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
473,Healthcare-Diabetes.csv,Missing,0.6,Insulin,MLPClassifier,0.6895,0.4702,0.5561,0.5389,0.5474
474,Healthcare-Diabetes.csv,Missing,0.6,Insulin,GaussianProcessClassifier,0.6426,0.5,0.2353,0.4444,0.3077
475,Healthcare-Diabetes.csv,Missing,0.6,Insulin,SGDClassifier,0.3574,,0.984,0.3426,0.5083
476,Healthcare-Diabetes.csv,Missing,0.8,Insulin,ExtraTreesClassifier,0.9675,0.3397,0.9519,0.9519,0.9519
477,Healthcare-Diabetes.csv,Missing,0.8,Insulin,RandomForestClassifier,0.9675,0.2898,0.9572,0.9471,0.9521
478,Healthcare-Diabetes.csv,Missing,0.8,Insulin,DecisionTreeClassifier,0.9513,0.5,0.9091,0.9444,0.9264
479,Healthcare-Diabetes.csv,Missing,0.8,Insulin,CatBoostClassifier,0.935,0.2942,0.9144,0.8953,0.9048
480,Healthcare-Diabetes.csv,Missing,0.8,Insulin,GradientBoostingClassifier,0.8574,0.2865,0.7647,0.8034,0.7836
481,Healthcare-Diabetes.csv,Missing,0.8,Insulin,AdaBoostClassifier,0.8087,0.306,0.6898,0.7288,0.7088
482,Healthcare-Diabetes.csv,Missing,0.8,Insulin,LinearDiscriminantAnalysis,0.7924,0.2893,0.5615,0.7609,0.6462
483,Healthcare-Diabetes.csv,Missing,0.8,Insulin,RidgeClassifier,0.7888,,0.5455,0.7612,0.6355
484,Healthcare-Diabetes.csv,Missing,0.8,Insulin,LogisticRegression,0.796,0.2888,0.5668,0.7681,0.6523
485,Healthcare-Diabetes.csv,Missing,0.8,Insulin,GaussianNB,0.7202,0.47,0.7059,0.569,0.6301
486,Healthcare-Diabetes.csv,Missing,0.8,Insulin,QuadraticDiscriminantAnalysis,0.7238,0.4868,0.6845,0.5766,0.6259
487,Healthcare-Diabetes.csv,Missing,0.8,Insulin,KNeighborsClassifier,0.6949,0.3925,0.4439,0.5608,0.4955
488,Healthcare-Diabetes.csv,Missing,0.8,Insulin,MLPClassifier,0.6643,0.4531,0.4171,0.5032,0.4561
489,Healthcare-Diabetes.csv,Missing,0.8,Insulin,SVC,0.6625,0.5,0.0,0.0,0.0
490,Healthcare-Diabetes.csv,Missing,0.8,Insulin,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
491,Healthcare-Diabetes.csv,Missing,0.8,Insulin,GaussianProcessClassifier,0.6191,0.5,0.139,0.3421,0.1977
492,Healthcare-Diabetes.csv,Missing,0.8,Insulin,SGDClassifier,0.6823,,0.4118,0.5385,0.4667
493,Healthcare-Diabetes.csv,Missing,0.2,Age,ExtraTreesClassifier,0.9693,0.3045,0.9572,0.9521,0.9547
494,Healthcare-Diabetes.csv,Missing,0.2,Age,RandomForestClassifier,0.9621,0.2693,0.9358,0.9511,0.9434
495,Healthcare-Diabetes.csv,Missing,0.2,Age,DecisionTreeClassifier,0.9567,0.5,0.9412,0.9312,0.9362
496,Healthcare-Diabetes.csv,Missing,0.2,Age,CatBoostClassifier,0.9224,0.261,0.8449,0.9186,0.8802
497,Healthcare-Diabetes.csv,Missing,0.2,Age,GradientBoostingClassifier,0.8628,0.282,0.7219,0.8491,0.7803
498,Healthcare-Diabetes.csv,Missing,0.2,Age,AdaBoostClassifier,0.7978,0.3474,0.6578,0.7193,0.6872
499,Healthcare-Diabetes.csv,Missing,0.2,Age,LogisticRegression,0.7924,0.2931,0.5561,0.7647,0.644
500,Healthcare-Diabetes.csv,Missing,0.2,Age,LinearDiscriminantAnalysis,0.796,0.2914,0.5668,0.7681,0.6523
501,Healthcare-Diabetes.csv,Missing,0.2,Age,RidgeClassifier,0.787,,0.5348,0.7634,0.6289
502,Healthcare-Diabetes.csv,Missing,0.2,Age,GaussianNB,0.769,0.3537,0.6096,0.6746,0.6404
503,Healthcare-Diabetes.csv,Missing,0.2,Age,QuadraticDiscriminantAnalysis,0.787,0.3741,0.5615,0.7447,0.6402
504,Healthcare-Diabetes.csv,Missing,0.2,Age,KNeighborsClassifier,0.6859,0.37,0.3636,0.5528,0.4387
505,Healthcare-Diabetes.csv,Missing,0.2,Age,MLPClassifier,0.6697,0.3438,0.1123,0.5526,0.1867
506,Healthcare-Diabetes.csv,Missing,0.2,Age,SVC,0.6625,0.4973,0.0,0.0,0.0
507,Healthcare-Diabetes.csv,Missing,0.2,Age,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
508,Healthcare-Diabetes.csv,Missing,0.2,Age,GaussianProcessClassifier,0.6697,0.5,0.3048,0.5182,0.3838
509,Healthcare-Diabetes.csv,Missing,0.2,Age,SGDClassifier,0.6679,,0.107,0.5405,0.1786
510,Healthcare-Diabetes.csv,Missing,0.4,Age,ExtraTreesClassifier,0.9531,0.3204,0.9198,0.9399,0.9297
511,Healthcare-Diabetes.csv,Missing,0.4,Age,RandomForestClassifier,0.9549,0.2613,0.9251,0.9402,0.9326
512,Healthcare-Diabetes.csv,Missing,0.4,Age,DecisionTreeClassifier,0.9458,0.5,0.893,0.9435,0.9176
513,Healthcare-Diabetes.csv,Missing,0.4,Age,CatBoostClassifier,0.9278,0.259,0.8717,0.9106,0.8907
514,Healthcare-Diabetes.csv,Missing,0.4,Age,GradientBoostingClassifier,0.8592,0.2808,0.7112,0.8471,0.7733
515,Healthcare-Diabetes.csv,Missing,0.4,Age,AdaBoostClassifier,0.7834,0.317,0.6417,0.6936,0.6667
516,Healthcare-Diabetes.csv,Missing,0.4,Age,RidgeClassifier,0.7852,,0.5294,0.7615,0.6246
517,Healthcare-Diabetes.csv,Missing,0.4,Age,LinearDiscriminantAnalysis,0.7906,0.2932,0.5508,0.763,0.6398
518,Healthcare-Diabetes.csv,Missing,0.4,Age,LogisticRegression,0.7852,0.2955,0.5348,0.7576,0.627
519,Healthcare-Diabetes.csv,Missing,0.4,Age,GaussianNB,0.7708,0.3513,0.6043,0.6807,0.6402
520,Healthcare-Diabetes.csv,Missing,0.4,Age,QuadraticDiscriminantAnalysis,0.7834,0.3674,0.5615,0.7343,0.6364
521,Healthcare-Diabetes.csv,Missing,0.4,Age,KNeighborsClassifier,0.6805,0.3788,0.3529,0.541,0.4272
522,Healthcare-Diabetes.csv,Missing,0.4,Age,MLPClassifier,0.704,0.3531,0.3048,0.6264,0.4101
523,Healthcare-Diabetes.csv,Missing,0.4,Age,SVC,0.6625,0.4973,0.0,0.0,0.0
524,Healthcare-Diabetes.csv,Missing,0.4,Age,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
525,Healthcare-Diabetes.csv,Missing,0.4,Age,GaussianProcessClassifier,0.6733,0.5,0.3209,0.5263,0.3987
526,Healthcare-Diabetes.csv,Missing,0.4,Age,SGDClassifier,0.6715,,0.1016,0.5758,0.1727
527,Healthcare-Diabetes.csv,Missing,0.6,Age,ExtraTreesClassifier,0.9567,0.307,0.9251,0.9454,0.9351
528,Healthcare-Diabetes.csv,Missing,0.6,Age,RandomForestClassifier,0.9621,0.2738,0.9519,0.9368,0.9443
529,Healthcare-Diabetes.csv,Missing,0.6,Age,DecisionTreeClassifier,0.9368,0.5,0.8984,0.913,0.9057
530,Healthcare-Diabetes.csv,Missing,0.6,Age,CatBoostClassifier,0.9188,0.2726,0.861,0.8944,0.8774
531,Healthcare-Diabetes.csv,Missing,0.6,Age,GradientBoostingClassifier,0.8592,0.3011,0.7273,0.8344,0.7771
532,Healthcare-Diabetes.csv,Missing,0.6,Age,AdaBoostClassifier,0.7942,0.3202,0.6631,0.7086,0.6851
533,Healthcare-Diabetes.csv,Missing,0.6,Age,LinearDiscriminantAnalysis,0.7978,0.2937,0.5668,0.7737,0.6543
534,Healthcare-Diabetes.csv,Missing,0.6,Age,LogisticRegression,0.7978,0.2955,0.5722,0.7698,0.6564
535,Healthcare-Diabetes.csv,Missing,0.6,Age,RidgeClassifier,0.796,,0.5615,0.7721,0.6502
536,Healthcare-Diabetes.csv,Missing,0.6,Age,GaussianNB,0.7726,0.3489,0.6043,0.6848,0.642
537,Healthcare-Diabetes.csv,Missing,0.6,Age,QuadraticDiscriminantAnalysis,0.7888,0.3571,0.5722,0.7431,0.6465
538,Healthcare-Diabetes.csv,Missing,0.6,Age,KNeighborsClassifier,0.6751,0.3695,0.3529,0.528,0.4231
539,Healthcare-Diabetes.csv,Missing,0.6,Age,MLPClassifier,0.6787,0.3456,0.1444,0.6,0.2328
540,Healthcare-Diabetes.csv,Missing,0.6,Age,SVC,0.6625,0.4947,0.0,0.0,0.0
541,Healthcare-Diabetes.csv,Missing,0.6,Age,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
542,Healthcare-Diabetes.csv,Missing,0.6,Age,GaussianProcessClassifier,0.6661,0.5,0.3262,0.5083,0.3974
543,Healthcare-Diabetes.csv,Missing,0.6,Age,SGDClassifier,0.6715,,0.1444,0.551,0.2288
544,Healthcare-Diabetes.csv,Missing,0.8,Age,ExtraTreesClassifier,0.9603,0.3242,0.9358,0.9459,0.9409
545,Healthcare-Diabetes.csv,Missing,0.8,Age,RandomForestClassifier,0.9621,0.2853,0.9465,0.9415,0.944
546,Healthcare-Diabetes.csv,Missing,0.8,Age,DecisionTreeClassifier,0.926,0.5,0.8984,0.8842,0.8912
547,Healthcare-Diabetes.csv,Missing,0.8,Age,CatBoostClassifier,0.917,0.2811,0.8663,0.8852,0.8757
548,Healthcare-Diabetes.csv,Missing,0.8,Age,GradientBoostingClassifier,0.8538,0.2926,0.7166,0.8272,0.7679
549,Healthcare-Diabetes.csv,Missing,0.8,Age,AdaBoostClassifier,0.8051,0.3409,0.6898,0.7207,0.7049
550,Healthcare-Diabetes.csv,Missing,0.8,Age,RidgeClassifier,0.7924,,0.5668,0.7571,0.6483
551,Healthcare-Diabetes.csv,Missing,0.8,Age,LinearDiscriminantAnalysis,0.7942,0.2962,0.5775,0.7552,0.6545
552,Healthcare-Diabetes.csv,Missing,0.8,Age,LogisticRegression,0.7906,0.2975,0.5722,0.7483,0.6485
553,Healthcare-Diabetes.csv,Missing,0.8,Age,GaussianNB,0.7617,0.3579,0.615,0.6571,0.6354
554,Healthcare-Diabetes.csv,Missing,0.8,Age,QuadraticDiscriminantAnalysis,0.7834,0.3553,0.5668,0.731,0.6386
555,Healthcare-Diabetes.csv,Missing,0.8,Age,MLPClassifier,0.6769,0.3686,0.1444,0.587,0.2318
556,Healthcare-Diabetes.csv,Missing,0.8,Age,KNeighborsClassifier,0.6769,0.3767,0.3529,0.5323,0.4244
557,Healthcare-Diabetes.csv,Missing,0.8,Age,SVC,0.6625,0.4973,0.0,0.0,0.0
558,Healthcare-Diabetes.csv,Missing,0.8,Age,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
559,Healthcare-Diabetes.csv,Missing,0.8,Age,GaussianProcessClassifier,0.6679,0.5,0.3422,0.512,0.4103
560,Healthcare-Diabetes.csv,Missing,0.8,Age,SGDClassifier,0.3646,,0.9519,0.3417,0.5028
561,Healthcare-Diabetes.csv,DuplicatedAll,0.2,Outcome,ExtraTreesClassifier,0.9729,0.3423,0.9679,0.9526,0.9602
562,Healthcare-Diabetes.csv,DuplicatedAll,0.2,Outcome,RandomForestClassifier,0.9693,0.2571,0.9679,0.9427,0.9551
563,Healthcare-Diabetes.csv,DuplicatedAll,0.2,Outcome,DecisionTreeClassifier,0.9585,0.5,0.9358,0.9409,0.9383
564,Healthcare-Diabetes.csv,DuplicatedAll,0.2,Outcome,CatBoostClassifier,0.9458,0.2726,0.9037,0.9337,0.9185
565,Healthcare-Diabetes.csv,DuplicatedAll,0.2,Outcome,GradientBoostingClassifier,0.8755,0.2868,0.738,0.8734,0.8
566,Healthcare-Diabetes.csv,DuplicatedAll,0.2,Outcome,AdaBoostClassifier,0.8087,0.3305,0.6417,0.7547,0.6936
567,Healthcare-Diabetes.csv,DuplicatedAll,0.2,Outcome,LogisticRegression,0.7834,0.2843,0.5294,0.7557,0.6226
568,Healthcare-Diabetes.csv,DuplicatedAll,0.2,Outcome,LinearDiscriminantAnalysis,0.787,0.2829,0.5348,0.7634,0.6289
569,Healthcare-Diabetes.csv,DuplicatedAll,0.2,Outcome,RidgeClassifier,0.787,,0.5294,0.7674,0.6266
570,Healthcare-Diabetes.csv,DuplicatedAll,0.2,Outcome,GaussianNB,0.7599,0.344,0.5989,0.6588,0.6275
571,Healthcare-Diabetes.csv,DuplicatedAll,0.2,Outcome,QuadraticDiscriminantAnalysis,0.7744,0.3563,0.5668,0.7067,0.6291
572,Healthcare-Diabetes.csv,DuplicatedAll,0.2,Outcome,SVC,0.6625,0.5013,0.0,0.0,0.0
573,Healthcare-Diabetes.csv,DuplicatedAll,0.2,Outcome,GaussianProcessClassifier,0.6661,0.5,0.3048,0.5089,0.3813
574,Healthcare-Diabetes.csv,DuplicatedAll,0.2,Outcome,KNeighborsClassifier,0.6841,0.3787,0.3957,0.5441,0.4582
575,Healthcare-Diabetes.csv,DuplicatedAll,0.2,Outcome,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
576,Healthcare-Diabetes.csv,DuplicatedAll,0.2,Outcome,MLPClassifier,0.5975,0.5985,0.7861,0.4455,0.5687
577,Healthcare-Diabetes.csv,DuplicatedAll,0.2,Outcome,SGDClassifier,0.6625,,0.2246,0.5,0.31
578,Healthcare-Diabetes.csv,DuplicatedAll,0.4,Outcome,ExtraTreesClassifier,0.9729,0.2932,0.9733,0.9479,0.9604
579,Healthcare-Diabetes.csv,DuplicatedAll,0.4,Outcome,RandomForestClassifier,0.9729,0.2762,0.9679,0.9526,0.9602
580,Healthcare-Diabetes.csv,DuplicatedAll,0.4,Outcome,DecisionTreeClassifier,0.9693,0.5,0.9626,0.9474,0.9549
581,Healthcare-Diabetes.csv,DuplicatedAll,0.4,Outcome,CatBoostClassifier,0.9404,0.2695,0.8984,0.9231,0.9106
582,Healthcare-Diabetes.csv,DuplicatedAll,0.4,Outcome,GradientBoostingClassifier,0.8682,0.2701,0.7487,0.8434,0.7932
583,Healthcare-Diabetes.csv,DuplicatedAll,0.4,Outcome,AdaBoostClassifier,0.8014,0.3306,0.631,0.7421,0.6821
584,Healthcare-Diabetes.csv,DuplicatedAll,0.4,Outcome,SVC,0.6625,0.5027,0.0,0.0,0.0
585,Healthcare-Diabetes.csv,DuplicatedAll,0.4,Outcome,GaussianProcessClassifier,0.6715,0.5,0.2834,0.5248,0.3681
586,Healthcare-Diabetes.csv,DuplicatedAll,0.4,Outcome,LogisticRegression,0.7744,0.2836,0.5187,0.7348,0.6082
587,Healthcare-Diabetes.csv,DuplicatedAll,0.4,Outcome,LinearDiscriminantAnalysis,0.7762,0.2857,0.5241,0.7368,0.6125
588,Healthcare-Diabetes.csv,DuplicatedAll,0.4,Outcome,RidgeClassifier,0.778,,0.5134,0.75,0.6095
589,Healthcare-Diabetes.csv,DuplicatedAll,0.4,Outcome,GaussianNB,0.7635,0.3444,0.5936,0.6687,0.6289
590,Healthcare-Diabetes.csv,DuplicatedAll,0.4,Outcome,QuadraticDiscriminantAnalysis,0.7906,0.3613,0.5668,0.7518,0.6463
591,Healthcare-Diabetes.csv,DuplicatedAll,0.4,Outcome,KNeighborsClassifier,0.6841,0.3781,0.4278,0.5405,0.4776
592,Healthcare-Diabetes.csv,DuplicatedAll,0.4,Outcome,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
593,Healthcare-Diabetes.csv,DuplicatedAll,0.4,Outcome,SGDClassifier,0.6769,,0.2674,0.5435,0.3584
594,Healthcare-Diabetes.csv,DuplicatedAll,0.4,Outcome,MLPClassifier,0.6986,0.3892,0.4545,0.5667,0.5045
595,Healthcare-Diabetes.csv,DuplicatedAll,0.6,Outcome,ExtraTreesClassifier,0.9856,0.2919,0.9893,0.9686,0.9788
596,Healthcare-Diabetes.csv,DuplicatedAll,0.6,Outcome,RandomForestClassifier,0.9819,0.304,0.9893,0.9585,0.9737
597,Healthcare-Diabetes.csv,DuplicatedAll,0.6,Outcome,DecisionTreeClassifier,0.9729,0.5,0.9626,0.9574,0.96
598,Healthcare-Diabetes.csv,DuplicatedAll,0.6,Outcome,CatBoostClassifier,0.9549,0.2749,0.9465,0.9219,0.934
599,Healthcare-Diabetes.csv,DuplicatedAll,0.6,Outcome,GradientBoostingClassifier,0.87,0.2639,0.7326,0.8616,0.7919
600,Healthcare-Diabetes.csv,DuplicatedAll,0.6,Outcome,AdaBoostClassifier,0.7924,0.33,0.6043,0.7338,0.6628
601,Healthcare-Diabetes.csv,DuplicatedAll,0.6,Outcome,SVC,0.6625,0.5027,0.0,0.0,0.0
602,Healthcare-Diabetes.csv,DuplicatedAll,0.6,Outcome,GaussianProcessClassifier,0.6679,0.5,0.3316,0.5124,0.4026
603,Healthcare-Diabetes.csv,DuplicatedAll,0.6,Outcome,KNeighborsClassifier,0.6877,0.3785,0.4332,0.5473,0.4836
604,Healthcare-Diabetes.csv,DuplicatedAll,0.6,Outcome,LinearDiscriminantAnalysis,0.7726,0.2917,0.5348,0.7194,0.6135
605,Healthcare-Diabetes.csv,DuplicatedAll,0.6,Outcome,RidgeClassifier,0.7744,,0.5294,0.7279,0.613
606,Healthcare-Diabetes.csv,DuplicatedAll,0.6,Outcome,LogisticRegression,0.7671,0.2904,0.5241,0.7101,0.6031
607,Healthcare-Diabetes.csv,DuplicatedAll,0.6,Outcome,GaussianNB,0.7581,0.3461,0.5936,0.6568,0.6236
608,Healthcare-Diabetes.csv,DuplicatedAll,0.6,Outcome,QuadraticDiscriminantAnalysis,0.7708,0.3553,0.5668,0.6974,0.6254
609,Healthcare-Diabetes.csv,DuplicatedAll,0.6,Outcome,MLPClassifier,0.6697,0.4122,0.4759,0.5115,0.4931
610,Healthcare-Diabetes.csv,DuplicatedAll,0.6,Outcome,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
611,Healthcare-Diabetes.csv,DuplicatedAll,0.6,Outcome,SGDClassifier,0.3718,,0.9947,0.349,0.5167
612,Healthcare-Diabetes.csv,DuplicatedAll,0.8,Outcome,ExtraTreesClassifier,0.9783,0.2986,0.9786,0.9581,0.9683
613,Healthcare-Diabetes.csv,DuplicatedAll,0.8,Outcome,RandomForestClassifier,0.9765,0.2913,0.9626,0.9677,0.9651
614,Healthcare-Diabetes.csv,DuplicatedAll,0.8,Outcome,CatBoostClassifier,0.9513,0.2748,0.9198,0.9348,0.9272
615,Healthcare-Diabetes.csv,DuplicatedAll,0.8,Outcome,DecisionTreeClassifier,0.9639,0.5,0.9412,0.9514,0.9462
616,Healthcare-Diabetes.csv,DuplicatedAll,0.8,Outcome,GradientBoostingClassifier,0.87,0.267,0.7487,0.8485,0.7955
617,Healthcare-Diabetes.csv,DuplicatedAll,0.8,Outcome,AdaBoostClassifier,0.8032,0.3186,0.6364,0.7438,0.6859
618,Healthcare-Diabetes.csv,DuplicatedAll,0.8,Outcome,SVC,0.6625,0.5027,0.0,0.0,0.0
619,Healthcare-Diabetes.csv,DuplicatedAll,0.8,Outcome,KNeighborsClassifier,0.6931,0.3875,0.4439,0.557,0.494
620,Healthcare-Diabetes.csv,DuplicatedAll,0.8,Outcome,GaussianProcessClassifier,0.6733,0.5,0.3155,0.5268,0.3946
621,Healthcare-Diabetes.csv,DuplicatedAll,0.8,Outcome,LinearDiscriminantAnalysis,0.7798,0.2796,0.5241,0.7481,0.6164
622,Healthcare-Diabetes.csv,DuplicatedAll,0.8,Outcome,LogisticRegression,0.7671,0.2825,0.5027,0.7231,0.5931
623,Healthcare-Diabetes.csv,DuplicatedAll,0.8,Outcome,RidgeClassifier,0.7762,,0.5027,0.752,0.6026
624,Healthcare-Diabetes.csv,DuplicatedAll,0.8,Outcome,GaussianNB,0.7527,0.3329,0.5722,0.6524,0.6097
625,Healthcare-Diabetes.csv,DuplicatedAll,0.8,Outcome,QuadraticDiscriminantAnalysis,0.7798,0.3384,0.5455,0.7338,0.6258
626,Healthcare-Diabetes.csv,DuplicatedAll,0.8,Outcome,MLPClassifier,0.4639,0.658,0.8289,0.369,0.5107
627,Healthcare-Diabetes.csv,DuplicatedAll,0.8,Outcome,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
628,Healthcare-Diabetes.csv,DuplicatedAll,0.8,Outcome,SGDClassifier,0.3466,,0.9947,0.34,0.5068
629,Healthcare-Diabetes.csv,Labels,0.2,Outcome,RandomForestClassifier,0.8141,0.4287,0.7861,0.7,0.7406
630,Healthcare-Diabetes.csv,Labels,0.2,Outcome,ExtraTreesClassifier,0.7978,0.4596,0.7861,0.6712,0.7241
631,Healthcare-Diabetes.csv,Labels,0.2,Outcome,CatBoostClassifier,0.8249,0.368,0.7166,0.7528,0.7342
632,Healthcare-Diabetes.csv,Labels,0.2,Outcome,RidgeClassifier,0.7852,,0.5615,0.7394,0.6383
633,Healthcare-Diabetes.csv,Labels,0.2,Outcome,GradientBoostingClassifier,0.8087,0.3345,0.6738,0.7368,0.7039
634,Healthcare-Diabetes.csv,Labels,0.2,Outcome,LogisticRegression,0.787,0.2978,0.5615,0.7447,0.6402
635,Healthcare-Diabetes.csv,Labels,0.2,Outcome,LinearDiscriminantAnalysis,0.7834,0.2961,0.5615,0.7343,0.6364
636,Healthcare-Diabetes.csv,Labels,0.2,Outcome,AdaBoostClassifier,0.7563,0.3459,0.6043,0.6494,0.626
637,Healthcare-Diabetes.csv,Labels,0.2,Outcome,GaussianNB,0.7599,0.3618,0.6257,0.65,0.6376
638,Healthcare-Diabetes.csv,Labels,0.2,Outcome,DecisionTreeClassifier,0.7437,0.5,0.7273,0.5991,0.657
639,Healthcare-Diabetes.csv,Labels,0.2,Outcome,QuadraticDiscriminantAnalysis,0.7527,0.3852,0.5401,0.6645,0.5959
640,Healthcare-Diabetes.csv,Labels,0.2,Outcome,SVC,0.6625,0.4946,0.0,0.0,0.0
641,Healthcare-Diabetes.csv,Labels,0.2,Outcome,DummyClassifier,0.6625,0.5,0.0,0.0,0.0
642,Healthcare-Diabetes.csv,Labels,0.2,Outcome,KNeighborsClassifier,0.657,0.4199,0.4439,0.4911,0.4663
643,Healthcare-Diabetes.csv,Labels,0.2,Outcome,SGDClassifier,0.6895,,0.4225,0.5524,0.4788
644,Healthcare-Diabetes.csv,Labels,0.2,Outcome,MLPClassifier,0.6588,0.3648,0.123,0.4792,0.1957
645,Healthcare-Diabetes.csv,Labels,0.2,Outcome,GaussianProcessClassifier,0.6029,0.5,0.2674,0.3759,0.3125
646,Healthcare-Diabetes.csv,Labels,0.4,Outcome,RidgeClassifier,0.7653,,0.5722,0.6815,0.6221
647,Healthcare-Diabetes.csv,Labels,0.4,Outcome,LogisticRegression,0.7653,0.3954,0.5722,0.6815,0.6221
648,Healthcare-Diabetes.csv,Labels,0.4,Outcome,LinearDiscriminantAnalysis,0.7653,0.3941,0.5722,0.6815,0.6221
649,Healthcare-Diabetes.csv,Labels,0.4,Outcome,CatBoostClassifier,0.6787,0.4486,0.6364,0.5197,0.5721
