",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
238,transfusion.csv,Missing,0.4,Time (months),CatBoostClassifier,0.7867,0.3139,0.275,0.7857,0.4074
239,transfusion.csv,Missing,0.4,Time (months),KNeighborsClassifier,0.7267,0.4022,0.25,0.4762,0.3279
240,transfusion.csv,Missing,0.4,Time (months),GradientBoostingClassifier,0.7733,0.3872,0.275,0.6875,0.3929
241,transfusion.csv,Missing,0.4,Time (months),RidgeClassifier,0.7667,,0.125,1.0,0.2222
242,transfusion.csv,Missing,0.4,Time (months),DummyClassifier,0.7333,0.5,0.0,0.0,0.0
243,transfusion.csv,Missing,0.4,Time (months),LogisticRegression,0.7733,0.258,0.15,1.0,0.2609
244,transfusion.csv,Missing,0.4,Time (months),ExtraTreesClassifier,0.7067,0.4686,0.325,0.4333,0.3714
245,transfusion.csv,Missing,0.4,Time (months),MLPClassifier,0.72,0.2982,0.0,0.0,0.0
246,transfusion.csv,Missing,0.4,Time (months),LinearDiscriminantAnalysis,0.7733,0.2575,0.15,1.0,0.2609
247,transfusion.csv,Missing,0.4,Time (months),SVC,0.7467,0.404,0.125,0.625,0.2083
248,transfusion.csv,Missing,0.4,Time (months),GaussianNB,0.7533,0.4276,0.25,0.5882,0.3509
249,transfusion.csv,Missing,0.4,Time (months),RandomForestClassifier,0.74,0.4366,0.35,0.5185,0.4179
250,transfusion.csv,Missing,0.4,Time (months),GaussianProcessClassifier,0.6867,0.4775,0.3,0.3871,0.338
251,transfusion.csv,Missing,0.4,Time (months),AdaBoostClassifier,0.7533,0.4186,0.175,0.6364,0.2745
252,transfusion.csv,Missing,0.4,Time (months),DecisionTreeClassifier,0.7067,0.5493,0.425,0.4474,0.4359
253,transfusion.csv,Missing,0.4,Time (months),SGDClassifier,0.7333,,0.0,0.0,0.0
254,transfusion.csv,Missing,0.4,Time (months),QuadraticDiscriminantAnalysis,0.7133,0.4919,0.05,0.2857,0.0851
255,transfusion.csv,Missing,0.6,Time (months),CatBoostClassifier,0.7933,0.3095,0.375,0.7143,0.4918
256,transfusion.csv,Missing,0.6,Time (months),RidgeClassifier,0.7467,,0.05,1.0,0.0952
257,transfusion.csv,Missing,0.6,Time (months),LinearDiscriminantAnalysis,0.7733,0.2509,0.15,1.0,0.2609
258,transfusion.csv,Missing,0.6,Time (months),DummyClassifier,0.7333,0.5,0.0,0.0,0.0
259,transfusion.csv,Missing,0.6,Time (months),KNeighborsClassifier,0.72,0.4369,0.225,0.45,0.3
260,transfusion.csv,Missing,0.6,Time (months),MLPClassifier,0.7333,0.4778,0.0,0.0,0.0
261,transfusion.csv,Missing,0.6,Time (months),GradientBoostingClassifier,0.7333,0.3693,0.25,0.5,0.3333
262,transfusion.csv,Missing,0.6,Time (months),LogisticRegression,0.7667,0.256,0.125,1.0,0.2222
263,transfusion.csv,Missing,0.6,Time (months),ExtraTreesClassifier,0.7467,0.481,0.35,0.5385,0.4242
264,transfusion.csv,Missing,0.6,Time (months),GaussianProcessClassifier,0.7133,0.4862,0.375,0.4545,0.411
265,transfusion.csv,Missing,0.6,Time (months),RandomForestClassifier,0.7667,0.4336,0.35,0.6087,0.4444
266,transfusion.csv,Missing,0.6,Time (months),SVC,0.76,0.3653,0.125,0.8333,0.2174
267,transfusion.csv,Missing,0.6,Time (months),GaussianNB,0.7467,0.4332,0.3,0.5455,0.3871
268,transfusion.csv,Missing,0.6,Time (months),AdaBoostClassifier,0.76,0.3605,0.275,0.6111,0.3793
269,transfusion.csv,Missing,0.6,Time (months),DecisionTreeClassifier,0.76,0.5493,0.4,0.5714,0.4706
270,transfusion.csv,Missing,0.6,Time (months),SGDClassifier,0.7333,,0.0,0.0,0.0
271,transfusion.csv,Missing,0.6,Time (months),QuadraticDiscriminantAnalysis,0.7133,0.5,0.025,0.2,0.0444
272,transfusion.csv,Missing,0.8,Time (months),RidgeClassifier,0.74,,0.025,1.0,0.0488
273,transfusion.csv,Missing,0.8,Time (months),DummyClassifier,0.7333,0.5,0.0,0.0,0.0
274,transfusion.csv,Missing,0.8,Time (months),SVC,0.7467,0.3466,0.05,1.0,0.0952
275,transfusion.csv,Missing,0.8,Time (months),GradientBoostingClassifier,0.76,0.4208,0.3,0.6,0.4
276,transfusion.csv,Missing,0.8,Time (months),CatBoostClassifier,0.78,0.3172,0.275,0.7333,0.4
277,transfusion.csv,Missing,0.8,Time (months),LinearDiscriminantAnalysis,0.76,0.2718,0.125,0.8333,0.2174
278,transfusion.csv,Missing,0.8,Time (months),KNeighborsClassifier,0.7267,0.4226,0.25,0.4762,0.3279
279,transfusion.csv,Missing,0.8,Time (months),LogisticRegression,0.7533,0.2766,0.125,0.7143,0.2128
280,transfusion.csv,Missing,0.8,Time (months),MLPClassifier,0.7333,0.5335,0.0,0.0,0.0
281,transfusion.csv,Missing,0.8,Time (months),ExtraTreesClassifier,0.7467,0.4217,0.275,0.55,0.3667
282,transfusion.csv,Missing,0.8,Time (months),AdaBoostClassifier,0.7333,0.3392,0.175,0.5,0.2593
283,transfusion.csv,Missing,0.8,Time (months),GaussianNB,0.7867,0.327,0.225,0.9,0.36
284,transfusion.csv,Missing,0.8,Time (months),RandomForestClassifier,0.76,0.4016,0.325,0.5909,0.4194
285,transfusion.csv,Missing,0.8,Time (months),DecisionTreeClassifier,0.7333,0.5355,0.225,0.5,0.3103
286,transfusion.csv,Missing,0.8,Time (months),GaussianProcessClassifier,0.7333,0.4465,0.35,0.5,0.4118
287,transfusion.csv,Missing,0.8,Time (months),SGDClassifier,0.2867,,1.0,0.2721,0.4278
288,transfusion.csv,Missing,0.8,Time (months),QuadraticDiscriminantAnalysis,0.7067,0.5091,0.15,0.375,0.2143
289,transfusion.csv,DuplicatedAll,0.2,whether he/she donated blood in March 2007,SVC,0.7333,0.3689,0.1,0.5,0.1667
290,transfusion.csv,DuplicatedAll,0.2,whether he/she donated blood in March 2007,LogisticRegression,0.7733,0.2944,0.2,0.8,0.32
291,transfusion.csv,DuplicatedAll,0.2,whether he/she donated blood in March 2007,LinearDiscriminantAnalysis,0.7733,0.295,0.2,0.8,0.32
292,transfusion.csv,DuplicatedAll,0.2,whether he/she donated blood in March 2007,AdaBoostClassifier,0.78,0.4082,0.325,0.6842,0.4407
293,transfusion.csv,DuplicatedAll,0.2,whether he/she donated blood in March 2007,RidgeClassifier,0.7733,,0.15,1.0,0.2609
294,transfusion.csv,DuplicatedAll,0.2,whether he/she donated blood in March 2007,DummyClassifier,0.7333,0.5,0.0,0.0,0.0
295,transfusion.csv,DuplicatedAll,0.2,whether he/she donated blood in March 2007,GaussianNB,0.7467,0.4589,0.3,0.5455,0.3871
296,transfusion.csv,DuplicatedAll,0.2,whether he/she donated blood in March 2007,CatBoostClassifier,0.7933,0.2782,0.375,0.7143,0.4918
297,transfusion.csv,DuplicatedAll,0.2,whether he/she donated blood in March 2007,GradientBoostingClassifier,0.78,0.3436,0.4,0.64,0.4923
298,transfusion.csv,DuplicatedAll,0.2,whether he/she donated blood in March 2007,RandomForestClassifier,0.7867,0.3977,0.425,0.6538,0.5152
299,transfusion.csv,DuplicatedAll,0.2,whether he/she donated blood in March 2007,KNeighborsClassifier,0.7067,0.4078,0.25,0.4167,0.3125
300,transfusion.csv,DuplicatedAll,0.2,whether he/she donated blood in March 2007,DecisionTreeClassifier,0.6933,0.5588,0.375,0.4167,0.3947
301,transfusion.csv,DuplicatedAll,0.2,whether he/she donated blood in March 2007,GaussianProcessClassifier,0.7267,0.4368,0.35,0.4828,0.4058
302,transfusion.csv,DuplicatedAll,0.2,whether he/she donated blood in March 2007,ExtraTreesClassifier,0.7667,0.4125,0.375,0.6,0.4615
303,transfusion.csv,DuplicatedAll,0.2,whether he/she donated blood in March 2007,MLPClassifier,0.8,0.5106,0.65,0.619,0.6341
304,transfusion.csv,DuplicatedAll,0.2,whether he/she donated blood in March 2007,SGDClassifier,0.38,,0.975,0.2977,0.4561
305,transfusion.csv,DuplicatedAll,0.2,whether he/she donated blood in March 2007,QuadraticDiscriminantAnalysis,0.62,0.5,0.325,0.3023,0.3133
306,transfusion.csv,DuplicatedAll,0.4,whether he/she donated blood in March 2007,SVC,0.7267,0.338,0.05,0.4,0.0889
307,transfusion.csv,DuplicatedAll,0.4,whether he/she donated blood in March 2007,LogisticRegression,0.78,0.302,0.225,0.8182,0.3529
308,transfusion.csv,DuplicatedAll,0.4,whether he/she donated blood in March 2007,CatBoostClassifier,0.7933,0.3305,0.4,0.6957,0.5079
309,transfusion.csv,DuplicatedAll,0.4,whether he/she donated blood in March 2007,GradientBoostingClassifier,0.7733,0.3756,0.35,0.6364,0.4516
310,transfusion.csv,DuplicatedAll,0.4,whether he/she donated blood in March 2007,RandomForestClassifier,0.7933,0.4009,0.525,0.6364,0.5753
311,transfusion.csv,DuplicatedAll,0.4,whether he/she donated blood in March 2007,ExtraTreesClassifier,0.78,0.448,0.45,0.6207,0.5217
312,transfusion.csv,DuplicatedAll,0.4,whether he/she donated blood in March 2007,GaussianProcessClassifier,0.7267,0.4137,0.35,0.4828,0.4058
313,transfusion.csv,DuplicatedAll,0.4,whether he/she donated blood in March 2007,LinearDiscriminantAnalysis,0.7733,0.2968,0.2,0.8,0.32
314,transfusion.csv,DuplicatedAll,0.4,whether he/she donated blood in March 2007,KNeighborsClassifier,0.7267,0.4785,0.275,0.4783,0.3492
315,transfusion.csv,DuplicatedAll,0.4,whether he/she donated blood in March 2007,AdaBoostClassifier,0.7667,0.364,0.275,0.6471,0.386
316,transfusion.csv,DuplicatedAll,0.4,whether he/she donated blood in March 2007,RidgeClassifier,0.7867,,0.2,1.0,0.3333
317,transfusion.csv,DuplicatedAll,0.4,whether he/she donated blood in March 2007,DummyClassifier,0.7333,0.5,0.0,0.0,0.0
318,transfusion.csv,DuplicatedAll,0.4,whether he/she donated blood in March 2007,MLPClassifier,0.7333,0.317,0.0,0.0,0.0
319,transfusion.csv,DuplicatedAll,0.4,whether he/she donated blood in March 2007,GaussianNB,0.7333,0.4778,0.3,0.5,0.375
320,transfusion.csv,DuplicatedAll,0.4,whether he/she donated blood in March 2007,DecisionTreeClassifier,0.7733,0.5349,0.525,0.5833,0.5526
321,transfusion.csv,DuplicatedAll,0.4,whether he/she donated blood in March 2007,QuadraticDiscriminantAnalysis,0.34,0.5,0.9,0.2748,0.4211
322,transfusion.csv,DuplicatedAll,0.4,whether he/she donated blood in March 2007,SGDClassifier,0.74,,0.075,0.6,0.1333
323,transfusion.csv,DuplicatedAll,0.6,whether he/she donated blood in March 2007,RandomForestClassifier,0.78,0.4139,0.525,0.6,0.56
324,transfusion.csv,DuplicatedAll,0.6,whether he/she donated blood in March 2007,SVC,0.7333,0.3514,0.125,0.5,0.2
325,transfusion.csv,DuplicatedAll,0.6,whether he/she donated blood in March 2007,CatBoostClassifier,0.78,0.3142,0.425,0.6296,0.5075
326,transfusion.csv,DuplicatedAll,0.6,whether he/she donated blood in March 2007,ExtraTreesClassifier,0.7467,0.4266,0.45,0.5294,0.4865
327,transfusion.csv,DuplicatedAll,0.6,whether he/she donated blood in March 2007,GaussianProcessClassifier,0.7133,0.418,0.4,0.4571,0.4267
328,transfusion.csv,DuplicatedAll,0.6,whether he/she donated blood in March 2007,GradientBoostingClassifier,0.7667,0.3464,0.45,0.5806,0.507
329,transfusion.csv,DuplicatedAll,0.6,whether he/she donated blood in March 2007,DecisionTreeClassifier,0.72,0.532,0.525,0.4773,0.5
330,transfusion.csv,DuplicatedAll,0.6,whether he/she donated blood in March 2007,KNeighborsClassifier,0.72,0.4432,0.325,0.4643,0.3824
331,transfusion.csv,DuplicatedAll,0.6,whether he/she donated blood in March 2007,LogisticRegression,0.7733,0.3105,0.225,0.75,0.3462
332,transfusion.csv,DuplicatedAll,0.6,whether he/she donated blood in March 2007,AdaBoostClassifier,0.8,0.3269,0.35,0.7778,0.4828
333,transfusion.csv,DuplicatedAll,0.6,whether he/she donated blood in March 2007,LinearDiscriminantAnalysis,0.7733,0.3014,0.2,0.8,0.32
334,transfusion.csv,DuplicatedAll,0.6,whether he/she donated blood in March 2007,RidgeClassifier,0.7867,,0.2,1.0,0.3333
335,transfusion.csv,DuplicatedAll,0.6,whether he/she donated blood in March 2007,GaussianNB,0.7267,0.4859,0.3,0.48,0.3692
336,transfusion.csv,DuplicatedAll,0.6,whether he/she donated blood in March 2007,DummyClassifier,0.7333,0.5,0.0,0.0,0.0
337,transfusion.csv,DuplicatedAll,0.6,whether he/she donated blood in March 2007,MLPClassifier,0.7333,0.5094,0.0,0.0,0.0
338,transfusion.csv,DuplicatedAll,0.6,whether he/she donated blood in March 2007,SGDClassifier,0.7,,0.675,0.4576,0.5455
339,transfusion.csv,DuplicatedAll,0.6,whether he/she donated blood in March 2007,QuadraticDiscriminantAnalysis,0.5333,0.5,0.2,0.1739,0.186
340,transfusion.csv,DuplicatedAll,0.8,whether he/she donated blood in March 2007,CatBoostClassifier,0.7667,0.3361,0.3,0.6316,0.4068
341,transfusion.csv,DuplicatedAll,0.8,whether he/she donated blood in March 2007,SVC,0.7333,0.3603,0.125,0.5,0.2
342,transfusion.csv,DuplicatedAll,0.8,whether he/she donated blood in March 2007,ExtraTreesClassifier,0.74,0.4217,0.4,0.5161,0.4507
343,transfusion.csv,DuplicatedAll,0.8,whether he/she donated blood in March 2007,KNeighborsClassifier,0.7133,0.4666,0.3,0.4444,0.3582
344,transfusion.csv,DuplicatedAll,0.8,whether he/she donated blood in March 2007,RandomForestClassifier,0.7467,0.3828,0.4,0.5333,0.4571
345,transfusion.csv,DuplicatedAll,0.8,whether he/she donated blood in March 2007,GradientBoostingClassifier,0.74,0.3556,0.325,0.52,0.4
346,transfusion.csv,DuplicatedAll,0.8,whether he/she donated blood in March 2007,DecisionTreeClassifier,0.7467,0.5283,0.55,0.5238,0.5366
347,transfusion.csv,DuplicatedAll,0.8,whether he/she donated blood in March 2007,GaussianProcessClassifier,0.7267,0.422,0.375,0.4839,0.4225
348,transfusion.csv,DuplicatedAll,0.8,whether he/she donated blood in March 2007,AdaBoostClassifier,0.76,0.3422,0.25,0.625,0.3571
349,transfusion.csv,DuplicatedAll,0.8,whether he/she donated blood in March 2007,LogisticRegression,0.7733,0.3093,0.225,0.75,0.3462
350,transfusion.csv,DuplicatedAll,0.8,whether he/she donated blood in March 2007,LinearDiscriminantAnalysis,0.7667,0.3043,0.2,0.7273,0.3137
351,transfusion.csv,DuplicatedAll,0.8,whether he/she donated blood in March 2007,RidgeClassifier,0.7867,,0.2,1.0,0.3333
352,transfusion.csv,DuplicatedAll,0.8,whether he/she donated blood in March 2007,DummyClassifier,0.7333,0.5,0.0,0.0,0.0
353,transfusion.csv,DuplicatedAll,0.8,whether he/she donated blood in March 2007,GaussianNB,0.72,0.4838,0.3,0.4615,0.3636
354,transfusion.csv,DuplicatedAll,0.8,whether he/she donated blood in March 2007,SGDClassifier,0.7333,,0.0,0.0,0.0
355,transfusion.csv,DuplicatedAll,0.8,whether he/she donated blood in March 2007,MLPClassifier,0.7467,0.535,0.7,0.5185,0.5957
356,transfusion.csv,DuplicatedAll,0.8,whether he/she donated blood in March 2007,QuadraticDiscriminantAnalysis,0.7067,0.5,0.1,0.3333,0.1538
357,transfusion.csv,Labels,0.2,whether he/she donated blood in March 2007,SVC,0.74,0.3122,0.125,0.5556,0.2041
358,transfusion.csv,Labels,0.2,whether he/she donated blood in March 2007,DummyClassifier,0.7333,0.5,0.0,0.0,0.0
359,transfusion.csv,Labels,0.2,whether he/she donated blood in March 2007,RidgeClassifier,0.7333,,0.0,0.0,0.0
360,transfusion.csv,Labels,0.2,whether he/she donated blood in March 2007,KNeighborsClassifier,0.7267,0.4759,0.3,0.48,0.3692
361,transfusion.csv,Labels,0.2,whether he/she donated blood in March 2007,LogisticRegression,0.7333,0.2993,0.0,0.0,0.0
362,transfusion.csv,Labels,0.2,whether he/she donated blood in March 2007,LinearDiscriminantAnalysis,0.7333,0.3016,0.0,0.0,0.0
363,transfusion.csv,Labels,0.2,whether he/she donated blood in March 2007,CatBoostClassifier,0.7867,0.3405,0.375,0.6818,0.4839
364,transfusion.csv,Labels,0.2,whether he/she donated blood in March 2007,AdaBoostClassifier,0.8067,0.3102,0.375,0.7895,0.5085
365,transfusion.csv,Labels,0.2,whether he/she donated blood in March 2007,GradientBoostingClassifier,0.7867,0.3364,0.4,0.6667,0.5
366,transfusion.csv,Labels,0.2,whether he/she donated blood in March 2007,RandomForestClassifier,0.74,0.4215,0.375,0.5172,0.4348
367,transfusion.csv,Labels,0.2,whether he/she donated blood in March 2007,GaussianProcessClassifier,0.6933,0.4472,0.4,0.4211,0.4103
368,transfusion.csv,Labels,0.2,whether he/she donated blood in March 2007,ExtraTreesClassifier,0.7067,0.4289,0.4,0.4444,0.4211
369,transfusion.csv,Labels,0.2,whether he/she donated blood in March 2007,MLPClassifier,0.5467,0.6428,0.875,0.3571,0.5072
370,transfusion.csv,Labels,0.2,whether he/she donated blood in March 2007,DecisionTreeClassifier,0.7,0.5598,0.475,0.4419,0.4578
371,transfusion.csv,Labels,0.2,whether he/she donated blood in March 2007,GaussianNB,0.6267,0.5766,0.475,0.3519,0.4043
372,transfusion.csv,Labels,0.2,whether he/she donated blood in March 2007,SGDClassifier,0.2867,,1.0,0.2721,0.4278
373,transfusion.csv,Labels,0.2,whether he/she donated blood in March 2007,QuadraticDiscriminantAnalysis,0.5,0.5,0.625,0.2941,0.4
374,transfusion.csv,Labels,0.4,whether he/she donated blood in March 2007,DummyClassifier,0.7333,0.5,0.0,0.0,0.0
375,transfusion.csv,Labels,0.4,whether he/she donated blood in March 2007,GradientBoostingClassifier,0.6733,0.5466,0.5,0.4082,0.4494
376,transfusion.csv,Labels,0.4,whether he/she donated blood in March 2007,RidgeClassifier,0.6667,,0.0,0.0,0.0
377,transfusion.csv,Labels,0.4,whether he/she donated blood in March 2007,LinearDiscriminantAnalysis,0.6667,0.3874,0.0,0.0,0.0
378,transfusion.csv,Labels,0.4,whether he/she donated blood in March 2007,LogisticRegression,0.6667,0.3869,0.0,0.0,0.0
379,transfusion.csv,Labels,0.4,whether he/she donated blood in March 2007,AdaBoostClassifier,0.66,0.554,0.525,0.3962,0.4516
380,transfusion.csv,Labels,0.4,whether he/she donated blood in March 2007,SGDClassifier,0.7333,,0.0,0.0,0.0
381,transfusion.csv,Labels,0.4,whether he/she donated blood in March 2007,MLPClassifier,0.5533,0.4862,0.65,0.3291,0.437
382,transfusion.csv,Labels,0.4,whether he/she donated blood in March 2007,CatBoostClassifier,0.6333,0.5377,0.45,0.3529,0.3956
383,transfusion.csv,Labels,0.4,whether he/she donated blood in March 2007,SVC,0.66,0.5693,0.15,0.2609,0.1905
384,transfusion.csv,Labels,0.4,whether he/she donated blood in March 2007,RandomForestClassifier,0.5667,0.48,0.4,0.2807,0.3299
385,transfusion.csv,Labels,0.4,whether he/she donated blood in March 2007,DecisionTreeClassifier,0.6,0.5633,0.45,0.3214,0.375
386,transfusion.csv,Labels,0.4,whether he/she donated blood in March 2007,ExtraTreesClassifier,0.6,0.4698,0.35,0.2917,0.3182
387,transfusion.csv,Labels,0.4,whether he/she donated blood in March 2007,GaussianNB,0.4,0.6793,0.625,0.25,0.3571
388,transfusion.csv,Labels,0.4,whether he/she donated blood in March 2007,KNeighborsClassifier,0.6267,0.5236,0.45,0.3462,0.3913
389,transfusion.csv,Labels,0.4,whether he/she donated blood in March 2007,QuadraticDiscriminantAnalysis,0.5333,0.5789,0.675,0.3214,0.4355
390,transfusion.csv,Labels,0.4,whether he/she donated blood in March 2007,GaussianProcessClassifier,0.6067,0.4086,0.375,0.3061,0.3371
391,transfusion.csv,Labels,0.6,whether he/she donated blood in March 2007,DummyClassifier,0.2667,0.5,1.0,0.2667,0.4211
392,transfusion.csv,Labels,0.6,whether he/she donated blood in March 2007,LogisticRegression,0.2267,0.2569,0.85,0.2361,0.3696
393,transfusion.csv,Labels,0.6,whether he/she donated blood in March 2007,RidgeClassifier,0.2267,,0.85,0.2361,0.3696
394,transfusion.csv,Labels,0.6,whether he/she donated blood in March 2007,LinearDiscriminantAnalysis,0.2267,0.2574,0.85,0.2361,0.3696
395,transfusion.csv,Labels,0.6,whether he/she donated blood in March 2007,GaussianNB,0.2867,0.5569,0.7,0.2276,0.3436
396,transfusion.csv,Labels,0.6,whether he/she donated blood in March 2007,CatBoostClassifier,0.36,0.5685,0.75,0.2586,0.3846
397,transfusion.csv,Labels,0.6,whether he/she donated blood in March 2007,SGDClassifier,0.4933,,0.075,0.0714,0.0732
398,transfusion.csv,Labels,0.6,whether he/she donated blood in March 2007,MLPClassifier,0.2667,0.5868,1.0,0.2667,0.4211
399,transfusion.csv,Labels,0.6,whether he/she donated blood in March 2007,KNeighborsClassifier,0.5,0.5219,0.65,0.2989,0.4094
400,transfusion.csv,Labels,0.6,whether he/she donated blood in March 2007,QuadraticDiscriminantAnalysis,0.2467,0.5718,0.725,0.2214,0.3392
401,transfusion.csv,Labels,0.6,whether he/she donated blood in March 2007,SVC,0.38,0.5739,0.875,0.2846,0.4294
402,transfusion.csv,Labels,0.6,whether he/she donated blood in March 2007,RandomForestClassifier,0.4533,0.5028,0.7,0.2857,0.4058
403,transfusion.csv,Labels,0.6,whether he/she donated blood in March 2007,GradientBoostingClassifier,0.3933,0.5397,0.675,0.2571,0.3724
404,transfusion.csv,Labels,0.6,whether he/she donated blood in March 2007,AdaBoostClassifier,0.3733,0.638,0.775,0.2672,0.3974
405,transfusion.csv,Labels,0.6,whether he/she donated blood in March 2007,GaussianProcessClassifier,0.42,0.3944,0.575,0.2473,0.3459
406,transfusion.csv,Labels,0.6,whether he/she donated blood in March 2007,ExtraTreesClassifier,0.4867,0.5036,0.675,0.2967,0.4122
407,transfusion.csv,Labels,0.6,whether he/she donated blood in March 2007,DecisionTreeClassifier,0.4667,0.5176,0.6,0.2727,0.375
408,transfusion.csv,Labels,0.8,whether he/she donated blood in March 2007,DummyClassifier,0.2667,0.5,1.0,0.2667,0.4211
409,transfusion.csv,Labels,0.8,whether he/she donated blood in March 2007,RidgeClassifier,0.22,,0.825,0.2308,0.3607
410,transfusion.csv,Labels,0.8,whether he/she donated blood in March 2007,LogisticRegression,0.22,0.2683,0.825,0.2308,0.3607
411,transfusion.csv,Labels,0.8,whether he/she donated blood in March 2007,LinearDiscriminantAnalysis,0.22,0.2673,0.825,0.2308,0.3607
412,transfusion.csv,Labels,0.8,whether he/she donated blood in March 2007,SVC,0.2933,0.3973,0.925,0.2643,0.4111
413,transfusion.csv,Labels,0.8,whether he/she donated blood in March 2007,GaussianNB,0.2733,0.4949,0.7,0.224,0.3394
414,transfusion.csv,Labels,0.8,whether he/she donated blood in March 2007,CatBoostClassifier,0.24,0.3955,0.675,0.2109,0.3214
415,transfusion.csv,Labels,0.8,whether he/she donated blood in March 2007,AdaBoostClassifier,0.2467,0.3431,0.7,0.2171,0.3314
416,transfusion.csv,Labels,0.8,whether he/she donated blood in March 2007,MLPClassifier,0.2667,0.6109,1.0,0.2667,0.4211
417,transfusion.csv,Labels,0.8,whether he/she donated blood in March 2007,KNeighborsClassifier,0.4067,0.495,0.725,0.271,0.3946
418,transfusion.csv,Labels,0.8,whether he/she donated blood in March 2007,SGDClassifier,0.3067,,0.225,0.1098,0.1475
419,transfusion.csv,Labels,0.8,whether he/she donated blood in March 2007,RandomForestClassifier,0.28,0.443,0.625,0.2119,0.3165
420,transfusion.csv,Labels,0.8,whether he/she donated blood in March 2007,GradientBoostingClassifier,0.2733,0.44,0.7,0.224,0.3394
421,transfusion.csv,Labels,0.8,whether he/she donated blood in March 2007,GaussianProcessClassifier,0.3267,0.4253,0.525,0.2039,0.2937
422,transfusion.csv,Labels,0.8,whether he/she donated blood in March 2007,DecisionTreeClassifier,0.3933,0.5456,0.525,0.2258,0.3158
423,transfusion.csv,Labels,0.8,whether he/she donated blood in March 2007,ExtraTreesClassifier,0.3133,0.4525,0.6,0.2162,0.3179
424,transfusion.csv,Labels,0.8,whether he/she donated blood in March 2007,QuadraticDiscriminantAnalysis,0.2467,0.4744,0.7,0.2171,0.3314
425,transfusion.csv,Outlier,0.2,Recency (months),SVC,0.7467,0.4324,0.1,0.6667,0.1739
426,transfusion.csv,Outlier,0.2,Recency (months),DummyClassifier,0.7333,0.5,0.0,0.0,0.0
427,transfusion.csv,Outlier,0.2,Recency (months),RidgeClassifier,0.7667,,0.125,1.0,0.2222
428,transfusion.csv,Outlier,0.2,Recency (months),AdaBoostClassifier,0.76,0.3805,0.25,0.625,0.3571
429,transfusion.csv,Outlier,0.2,Recency (months),LinearDiscriminantAnalysis,0.78,0.281,0.175,1.0,0.2979
430,transfusion.csv,Outlier,0.2,Recency (months),CatBoostClassifier,0.8,0.2656,0.35,0.7778,0.4828
431,transfusion.csv,Outlier,0.2,Recency (months),LogisticRegression,0.78,0.2735,0.175,1.0,0.2979
432,transfusion.csv,Outlier,0.2,Recency (months),KNeighborsClassifier,0.7267,0.3598,0.275,0.4783,0.3492
433,transfusion.csv,Outlier,0.2,Recency (months),ExtraTreesClassifier,0.74,0.4815,0.35,0.5185,0.4179
434,transfusion.csv,Outlier,0.2,Recency (months),GaussianProcessClassifier,0.7,0.461,0.325,0.4194,0.3662
435,transfusion.csv,Outlier,0.2,Recency (months),GradientBoostingClassifier,0.7733,0.3542,0.3,0.6667,0.4138
436,transfusion.csv,Outlier,0.2,Recency (months),GaussianNB,0.74,0.4576,0.3,0.5217,0.381
437,transfusion.csv,Outlier,0.2,Recency (months),MLPClassifier,0.8,0.3215,0.275,0.9167,0.4231
438,transfusion.csv,Outlier,0.2,Recency (months),RandomForestClassifier,0.7667,0.4089,0.325,0.619,0.4262
439,transfusion.csv,Outlier,0.2,Recency (months),DecisionTreeClassifier,0.7667,0.5356,0.375,0.6,0.4615
440,transfusion.csv,Outlier,0.2,Recency (months),SGDClassifier,0.7333,,0.0,0.0,0.0
441,transfusion.csv,Outlier,0.2,Recency (months),QuadraticDiscriminantAnalysis,0.5667,0.5,0.375,0.2727,0.3158
442,transfusion.csv,Outlier,0.4,Recency (months),SVC,0.7467,0.4456,0.1,0.6667,0.1739
443,transfusion.csv,Outlier,0.4,Recency (months),CatBoostClassifier,0.8,0.2788,0.375,0.75,0.5
444,transfusion.csv,Outlier,0.4,Recency (months),AdaBoostClassifier,0.7733,0.3697,0.35,0.6364,0.4516
445,transfusion.csv,Outlier,0.4,Recency (months),RidgeClassifier,0.7667,,0.125,1.0,0.2222
446,transfusion.csv,Outlier,0.4,Recency (months),DummyClassifier,0.7333,0.5,0.0,0.0,0.0
447,transfusion.csv,Outlier,0.4,Recency (months),LogisticRegression,0.7733,0.2855,0.175,0.875,0.2917
448,transfusion.csv,Outlier,0.4,Recency (months),LinearDiscriminantAnalysis,0.7733,0.2944,0.175,0.875,0.2917
449,transfusion.csv,Outlier,0.4,Recency (months),GaussianProcessClassifier,0.7,0.4522,0.325,0.4194,0.3662
450,transfusion.csv,Outlier,0.4,Recency (months),ExtraTreesClassifier,0.74,0.461,0.35,0.5185,0.4179
451,transfusion.csv,Outlier,0.4,Recency (months),KNeighborsClassifier,0.7333,0.4255,0.275,0.5,0.3548
452,transfusion.csv,Outlier,0.4,Recency (months),MLPClassifier,0.7333,0.5245,0.0,0.0,0.0
453,transfusion.csv,Outlier,0.4,Recency (months),GaussianNB,0.74,0.472,0.275,0.5238,0.3607
454,transfusion.csv,Outlier,0.4,Recency (months),GradientBoostingClassifier,0.7733,0.338,0.275,0.6875,0.3929
455,transfusion.csv,Outlier,0.4,Recency (months),RandomForestClassifier,0.7533,0.3935,0.325,0.5652,0.4127
456,transfusion.csv,Outlier,0.4,Recency (months),QuadraticDiscriminantAnalysis,0.7333,0.5,0.0,0.0,0.0
