",",datasetName,errorType,percentage,feature,modelName,Accuracy,Auc,Recall,Precision,F1
495,diabetes_data_upload.csv,Missing,0.2,Genital thrush,GradientBoostingClassifier,0.9231,0.786,0.9437,0.9437,0.9437
496,diabetes_data_upload.csv,Missing,0.2,Genital thrush,CatBoostClassifier,0.9135,0.6592,0.9155,0.9559,0.9353
497,diabetes_data_upload.csv,Missing,0.2,Genital thrush,DecisionTreeClassifier,0.9231,0.4859,0.9296,0.9565,0.9429
498,diabetes_data_upload.csv,Missing,0.2,Genital thrush,SVC,0.9231,0.7584,0.9014,0.9846,0.9412
499,diabetes_data_upload.csv,Missing,0.2,Genital thrush,GaussianProcessClassifier,0.9231,0.3547,0.9014,0.9846,0.9412
500,diabetes_data_upload.csv,Missing,0.2,Genital thrush,MLPClassifier,0.8462,0.7977,0.8592,0.9104,0.8841
501,diabetes_data_upload.csv,Missing,0.2,Genital thrush,LogisticRegression,0.8269,0.7917,0.831,0.9077,0.8676
502,diabetes_data_upload.csv,Missing,0.2,Genital thrush,AdaBoostClassifier,0.8558,0.7727,0.8451,0.9375,0.8889
503,diabetes_data_upload.csv,Missing,0.2,Genital thrush,RidgeClassifier,0.8077,,0.8028,0.9048,0.8507
504,diabetes_data_upload.csv,Missing,0.2,Genital thrush,LinearDiscriminantAnalysis,0.8077,0.7115,0.8028,0.9048,0.8507
505,diabetes_data_upload.csv,Missing,0.2,Genital thrush,GaussianNB,0.8173,0.6504,0.8451,0.8824,0.8633
506,diabetes_data_upload.csv,Missing,0.2,Genital thrush,KNeighborsClassifier,0.8269,0.4481,0.7746,0.9649,0.8594
507,diabetes_data_upload.csv,Missing,0.2,Genital thrush,SGDClassifier,0.7692,,0.9437,0.7701,0.8481
508,diabetes_data_upload.csv,Missing,0.2,Genital thrush,QuadraticDiscriminantAnalysis,0.875,0.6778,0.9437,0.8816,0.9116
509,diabetes_data_upload.csv,Missing,0.2,Genital thrush,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
510,diabetes_data_upload.csv,Missing,0.4,Genital thrush,RandomForestClassifier,0.9231,0.5267,0.9437,0.9437,0.9437
511,diabetes_data_upload.csv,Missing,0.4,Genital thrush,ExtraTreesClassifier,0.9519,0.477,0.9718,0.9583,0.965
512,diabetes_data_upload.csv,Missing,0.4,Genital thrush,CatBoostClassifier,0.9038,0.6362,0.9155,0.942,0.9286
513,diabetes_data_upload.csv,Missing,0.4,Genital thrush,DecisionTreeClassifier,0.9231,0.5,0.9296,0.9565,0.9429
514,diabetes_data_upload.csv,Missing,0.4,Genital thrush,GradientBoostingClassifier,0.9231,0.7734,0.9437,0.9437,0.9437
515,diabetes_data_upload.csv,Missing,0.4,Genital thrush,SVC,0.9231,0.7507,0.9014,0.9846,0.9412
516,diabetes_data_upload.csv,Missing,0.4,Genital thrush,MLPClassifier,0.875,0.7883,0.8873,0.9265,0.9065
517,diabetes_data_upload.csv,Missing,0.4,Genital thrush,GaussianProcessClassifier,0.9231,0.3534,0.9155,0.9701,0.942
518,diabetes_data_upload.csv,Missing,0.4,Genital thrush,LogisticRegression,0.8173,0.7787,0.8169,0.9062,0.8593
519,diabetes_data_upload.csv,Missing,0.4,Genital thrush,AdaBoostClassifier,0.875,0.7503,0.8592,0.9531,0.9037
520,diabetes_data_upload.csv,Missing,0.4,Genital thrush,GaussianNB,0.8173,0.6545,0.8451,0.8824,0.8633
521,diabetes_data_upload.csv,Missing,0.4,Genital thrush,RidgeClassifier,0.8077,,0.7887,0.918,0.8485
522,diabetes_data_upload.csv,Missing,0.4,Genital thrush,LinearDiscriminantAnalysis,0.8077,0.7098,0.7887,0.918,0.8485
523,diabetes_data_upload.csv,Missing,0.4,Genital thrush,KNeighborsClassifier,0.8365,0.4373,0.8028,0.95,0.8702
524,diabetes_data_upload.csv,Missing,0.4,Genital thrush,SGDClassifier,0.7596,,0.9296,0.7674,0.8408
525,diabetes_data_upload.csv,Missing,0.4,Genital thrush,QuadraticDiscriminantAnalysis,0.7404,0.6731,0.9859,0.7292,0.8383
526,diabetes_data_upload.csv,Missing,0.4,Genital thrush,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
527,diabetes_data_upload.csv,Missing,0.6,Genital thrush,RandomForestClassifier,0.9231,0.5986,0.9437,0.9437,0.9437
528,diabetes_data_upload.csv,Missing,0.6,Genital thrush,CatBoostClassifier,0.9038,0.6536,0.9155,0.942,0.9286
529,diabetes_data_upload.csv,Missing,0.6,Genital thrush,ExtraTreesClassifier,0.9519,0.5621,0.9718,0.9583,0.965
530,diabetes_data_upload.csv,Missing,0.6,Genital thrush,GradientBoostingClassifier,0.9231,0.7896,0.9437,0.9437,0.9437
531,diabetes_data_upload.csv,Missing,0.6,Genital thrush,DecisionTreeClassifier,0.9231,0.5,0.9296,0.9565,0.9429
532,diabetes_data_upload.csv,Missing,0.6,Genital thrush,SVC,0.9135,0.7636,0.8873,0.9844,0.9333
533,diabetes_data_upload.csv,Missing,0.6,Genital thrush,MLPClassifier,0.875,0.8218,0.8873,0.9265,0.9065
534,diabetes_data_upload.csv,Missing,0.6,Genital thrush,GaussianProcessClassifier,0.9231,0.3634,0.9155,0.9701,0.942
535,diabetes_data_upload.csv,Missing,0.6,Genital thrush,LogisticRegression,0.8269,0.7909,0.831,0.9077,0.8676
536,diabetes_data_upload.csv,Missing,0.6,Genital thrush,RidgeClassifier,0.8077,,0.8028,0.9048,0.8507
537,diabetes_data_upload.csv,Missing,0.6,Genital thrush,AdaBoostClassifier,0.8365,0.7704,0.8451,0.9091,0.8759
538,diabetes_data_upload.csv,Missing,0.6,Genital thrush,LinearDiscriminantAnalysis,0.8077,0.7222,0.8028,0.9048,0.8507
539,diabetes_data_upload.csv,Missing,0.6,Genital thrush,GaussianNB,0.7885,0.6763,0.8451,0.8451,0.8451
540,diabetes_data_upload.csv,Missing,0.6,Genital thrush,KNeighborsClassifier,0.8077,0.4432,0.7606,0.9474,0.8438
541,diabetes_data_upload.csv,Missing,0.6,Genital thrush,SGDClassifier,0.6827,,1.0,0.6827,0.8114
542,diabetes_data_upload.csv,Missing,0.6,Genital thrush,QuadraticDiscriminantAnalysis,0.7692,0.6003,0.831,0.831,0.831
543,diabetes_data_upload.csv,Missing,0.6,Genital thrush,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
544,diabetes_data_upload.csv,Missing,0.8,Genital thrush,RandomForestClassifier,0.9038,0.577,0.9155,0.942,0.9286
545,diabetes_data_upload.csv,Missing,0.8,Genital thrush,ExtraTreesClassifier,0.9327,0.598,0.9437,0.9571,0.9504
546,diabetes_data_upload.csv,Missing,0.8,Genital thrush,CatBoostClassifier,0.9038,0.5911,0.9155,0.942,0.9286
547,diabetes_data_upload.csv,Missing,0.8,Genital thrush,GradientBoostingClassifier,0.9231,0.7732,0.9437,0.9437,0.9437
548,diabetes_data_upload.csv,Missing,0.8,Genital thrush,DecisionTreeClassifier,0.9327,0.4859,0.9437,0.9571,0.9504
549,diabetes_data_upload.csv,Missing,0.8,Genital thrush,SVC,0.9135,0.7623,0.8873,0.9844,0.9333
550,diabetes_data_upload.csv,Missing,0.8,Genital thrush,MLPClassifier,0.8558,0.8242,0.8592,0.9242,0.8905
551,diabetes_data_upload.csv,Missing,0.8,Genital thrush,GaussianProcessClassifier,0.9231,0.373,0.9155,0.9701,0.942
552,diabetes_data_upload.csv,Missing,0.8,Genital thrush,LogisticRegression,0.8269,0.7909,0.831,0.9077,0.8676
553,diabetes_data_upload.csv,Missing,0.8,Genital thrush,AdaBoostClassifier,0.8558,0.7727,0.8451,0.9375,0.8889
554,diabetes_data_upload.csv,Missing,0.8,Genital thrush,RidgeClassifier,0.8077,,0.8028,0.9048,0.8507
555,diabetes_data_upload.csv,Missing,0.8,Genital thrush,LinearDiscriminantAnalysis,0.8077,0.7277,0.8028,0.9048,0.8507
556,diabetes_data_upload.csv,Missing,0.8,Genital thrush,GaussianNB,0.7692,0.6808,0.8592,0.8133,0.8356
557,diabetes_data_upload.csv,Missing,0.8,Genital thrush,KNeighborsClassifier,0.8077,0.4232,0.7606,0.9474,0.8438
558,diabetes_data_upload.csv,Missing,0.8,Genital thrush,QuadraticDiscriminantAnalysis,0.4038,0.4789,0.1549,0.8462,0.2619
559,diabetes_data_upload.csv,Missing,0.8,Genital thrush,SGDClassifier,0.8077,,0.7465,0.9636,0.8413
560,diabetes_data_upload.csv,Missing,0.8,Genital thrush,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
561,diabetes_data_upload.csv,Missing,0.2,visual blurring,CatBoostClassifier,0.9231,0.6603,0.9296,0.9565,0.9429
562,diabetes_data_upload.csv,Missing,0.2,visual blurring,GradientBoostingClassifier,0.9231,0.7866,0.9437,0.9437,0.9437
563,diabetes_data_upload.csv,Missing,0.2,visual blurring,RandomForestClassifier,0.9327,0.5009,0.9437,0.9571,0.9504
564,diabetes_data_upload.csv,Missing,0.2,visual blurring,ExtraTreesClassifier,0.9519,0.4533,0.9718,0.9583,0.965
565,diabetes_data_upload.csv,Missing,0.2,visual blurring,DecisionTreeClassifier,0.9231,0.4859,0.9296,0.9565,0.9429
566,diabetes_data_upload.csv,Missing,0.2,visual blurring,SVC,0.9135,0.7589,0.8873,0.9844,0.9333
567,diabetes_data_upload.csv,Missing,0.2,visual blurring,GaussianProcessClassifier,0.9038,0.3472,0.8732,0.9841,0.9254
568,diabetes_data_upload.csv,Missing,0.2,visual blurring,LogisticRegression,0.8462,0.7892,0.8592,0.9104,0.8841
569,diabetes_data_upload.csv,Missing,0.2,visual blurring,MLPClassifier,0.8462,0.8088,0.8592,0.9104,0.8841
570,diabetes_data_upload.csv,Missing,0.2,visual blurring,RidgeClassifier,0.8077,,0.8028,0.9048,0.8507
571,diabetes_data_upload.csv,Missing,0.2,visual blurring,LinearDiscriminantAnalysis,0.8077,0.7025,0.8028,0.9048,0.8507
572,diabetes_data_upload.csv,Missing,0.2,visual blurring,AdaBoostClassifier,0.8462,0.7778,0.8451,0.9231,0.8824
573,diabetes_data_upload.csv,Missing,0.2,visual blurring,GaussianNB,0.8173,0.6423,0.8451,0.8824,0.8633
574,diabetes_data_upload.csv,Missing,0.2,visual blurring,KNeighborsClassifier,0.8269,0.4174,0.7746,0.9649,0.8594
575,diabetes_data_upload.csv,Missing,0.2,visual blurring,SGDClassifier,0.625,,0.4648,0.9706,0.6286
576,diabetes_data_upload.csv,Missing,0.2,visual blurring,QuadraticDiscriminantAnalysis,0.7212,0.493,1.0,0.71,0.8304
577,diabetes_data_upload.csv,Missing,0.2,visual blurring,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
578,diabetes_data_upload.csv,Missing,0.4,visual blurring,RandomForestClassifier,0.9231,0.5262,0.9437,0.9437,0.9437
579,diabetes_data_upload.csv,Missing,0.4,visual blurring,CatBoostClassifier,0.9135,0.6526,0.9296,0.9429,0.9362
580,diabetes_data_upload.csv,Missing,0.4,visual blurring,ExtraTreesClassifier,0.9423,0.4855,0.9577,0.9577,0.9577
581,diabetes_data_upload.csv,Missing,0.4,visual blurring,DecisionTreeClassifier,0.9231,0.5,0.9296,0.9565,0.9429
582,diabetes_data_upload.csv,Missing,0.4,visual blurring,GradientBoostingClassifier,0.9231,0.8069,0.9437,0.9437,0.9437
583,diabetes_data_upload.csv,Missing,0.4,visual blurring,SVC,0.9135,0.781,0.8873,0.9844,0.9333
584,diabetes_data_upload.csv,Missing,0.4,visual blurring,LogisticRegression,0.8269,0.7717,0.831,0.9077,0.8676
585,diabetes_data_upload.csv,Missing,0.4,visual blurring,GaussianProcessClassifier,0.8942,0.344,0.8732,0.9688,0.9185
586,diabetes_data_upload.csv,Missing,0.4,visual blurring,MLPClassifier,0.8846,0.7881,0.9014,0.9275,0.9143
587,diabetes_data_upload.csv,Missing,0.4,visual blurring,LinearDiscriminantAnalysis,0.8077,0.6987,0.8028,0.9048,0.8507
588,diabetes_data_upload.csv,Missing,0.4,visual blurring,RidgeClassifier,0.8077,,0.8028,0.9048,0.8507
589,diabetes_data_upload.csv,Missing,0.4,visual blurring,GaussianNB,0.8173,0.6257,0.8451,0.8824,0.8633
590,diabetes_data_upload.csv,Missing,0.4,visual blurring,AdaBoostClassifier,0.875,0.7685,0.9014,0.9143,0.9078
591,diabetes_data_upload.csv,Missing,0.4,visual blurring,KNeighborsClassifier,0.8077,0.4479,0.7465,0.9636,0.8413
592,diabetes_data_upload.csv,Missing,0.4,visual blurring,SGDClassifier,0.7404,,0.6338,0.9783,0.7692
593,diabetes_data_upload.csv,Missing,0.4,visual blurring,QuadraticDiscriminantAnalysis,0.7981,0.5745,0.8451,0.8571,0.8511
594,diabetes_data_upload.csv,Missing,0.4,visual blurring,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
595,diabetes_data_upload.csv,Missing,0.6,visual blurring,CatBoostClassifier,0.9135,0.6662,0.9155,0.9559,0.9353
596,diabetes_data_upload.csv,Missing,0.6,visual blurring,RandomForestClassifier,0.9231,0.5977,0.9437,0.9437,0.9437
597,diabetes_data_upload.csv,Missing,0.6,visual blurring,DecisionTreeClassifier,0.9231,0.5,0.9296,0.9565,0.9429
598,diabetes_data_upload.csv,Missing,0.6,visual blurring,ExtraTreesClassifier,0.9423,0.5288,0.9577,0.9577,0.9577
599,diabetes_data_upload.csv,Missing,0.6,visual blurring,GradientBoostingClassifier,0.9231,0.8141,0.9437,0.9437,0.9437
600,diabetes_data_upload.csv,Missing,0.6,visual blurring,SVC,0.9231,0.802,0.9014,0.9846,0.9412
601,diabetes_data_upload.csv,Missing,0.6,visual blurring,GaussianProcessClassifier,0.9038,0.3461,0.8732,0.9841,0.9254
602,diabetes_data_upload.csv,Missing,0.6,visual blurring,MLPClassifier,0.8654,0.8041,0.8732,0.9254,0.8986
603,diabetes_data_upload.csv,Missing,0.6,visual blurring,LogisticRegression,0.8269,0.7973,0.831,0.9077,0.8676
604,diabetes_data_upload.csv,Missing,0.6,visual blurring,AdaBoostClassifier,0.875,0.7838,0.9014,0.9143,0.9078
605,diabetes_data_upload.csv,Missing,0.6,visual blurring,LinearDiscriminantAnalysis,0.8077,0.7087,0.8028,0.9048,0.8507
606,diabetes_data_upload.csv,Missing,0.6,visual blurring,GaussianNB,0.8173,0.6368,0.8451,0.8824,0.8633
607,diabetes_data_upload.csv,Missing,0.6,visual blurring,RidgeClassifier,0.8077,,0.8028,0.9048,0.8507
608,diabetes_data_upload.csv,Missing,0.6,visual blurring,KNeighborsClassifier,0.8365,0.4558,0.7887,0.9655,0.8682
609,diabetes_data_upload.csv,Missing,0.6,visual blurring,QuadraticDiscriminantAnalysis,0.7788,0.7919,0.9296,0.7857,0.8516
610,diabetes_data_upload.csv,Missing,0.6,visual blurring,SGDClassifier,0.6827,,1.0,0.6827,0.8114
611,diabetes_data_upload.csv,Missing,0.6,visual blurring,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
612,diabetes_data_upload.csv,Missing,0.8,visual blurring,RandomForestClassifier,0.9135,0.6052,0.9155,0.9559,0.9353
613,diabetes_data_upload.csv,Missing,0.8,visual blurring,ExtraTreesClassifier,0.9135,0.6007,0.9155,0.9559,0.9353
614,diabetes_data_upload.csv,Missing,0.8,visual blurring,CatBoostClassifier,0.9135,0.5834,0.9155,0.9559,0.9353
615,diabetes_data_upload.csv,Missing,0.8,visual blurring,GradientBoostingClassifier,0.9038,0.7892,0.9155,0.942,0.9286
616,diabetes_data_upload.csv,Missing,0.8,visual blurring,DecisionTreeClassifier,0.9231,0.4859,0.9296,0.9565,0.9429
617,diabetes_data_upload.csv,Missing,0.8,visual blurring,SVC,0.9038,0.7904,0.8732,0.9841,0.9254
618,diabetes_data_upload.csv,Missing,0.8,visual blurring,GaussianProcessClassifier,0.8942,0.3461,0.8732,0.9688,0.9185
619,diabetes_data_upload.csv,Missing,0.8,visual blurring,MLPClassifier,0.8462,0.7977,0.8592,0.9104,0.8841
620,diabetes_data_upload.csv,Missing,0.8,visual blurring,LogisticRegression,0.8462,0.7926,0.8592,0.9104,0.8841
621,diabetes_data_upload.csv,Missing,0.8,visual blurring,LinearDiscriminantAnalysis,0.8077,0.6983,0.8028,0.9048,0.8507
622,diabetes_data_upload.csv,Missing,0.8,visual blurring,RidgeClassifier,0.8077,,0.8028,0.9048,0.8507
623,diabetes_data_upload.csv,Missing,0.8,visual blurring,GaussianNB,0.8173,0.7234,0.8732,0.8611,0.8671
624,diabetes_data_upload.csv,Missing,0.8,visual blurring,AdaBoostClassifier,0.8462,0.7446,0.831,0.9365,0.8806
625,diabetes_data_upload.csv,Missing,0.8,visual blurring,KNeighborsClassifier,0.8077,0.4434,0.7465,0.9636,0.8413
626,diabetes_data_upload.csv,Missing,0.8,visual blurring,SGDClassifier,0.8173,,0.7887,0.9333,0.855
627,diabetes_data_upload.csv,Missing,0.8,visual blurring,QuadraticDiscriminantAnalysis,0.8462,0.6274,0.9296,0.8571,0.8919
628,diabetes_data_upload.csv,Missing,0.8,visual blurring,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
629,diabetes_data_upload.csv,Missing,0.2,Itching,RandomForestClassifier,0.9423,0.5134,0.9577,0.9577,0.9577
630,diabetes_data_upload.csv,Missing,0.2,Itching,DecisionTreeClassifier,0.9327,0.4859,0.9437,0.9571,0.9504
631,diabetes_data_upload.csv,Missing,0.2,Itching,GradientBoostingClassifier,0.9231,0.7977,0.9437,0.9437,0.9437
632,diabetes_data_upload.csv,Missing,0.2,Itching,CatBoostClassifier,0.9135,0.6611,0.9155,0.9559,0.9353
633,diabetes_data_upload.csv,Missing,0.2,Itching,ExtraTreesClassifier,0.9423,0.477,0.9577,0.9577,0.9577
634,diabetes_data_upload.csv,Missing,0.2,Itching,SVC,0.9231,0.7648,0.9014,0.9846,0.9412
635,diabetes_data_upload.csv,Missing,0.2,Itching,GaussianProcessClassifier,0.9135,0.3457,0.8873,0.9844,0.9333
636,diabetes_data_upload.csv,Missing,0.2,Itching,MLPClassifier,0.8462,0.7985,0.8592,0.9104,0.8841
637,diabetes_data_upload.csv,Missing,0.2,Itching,LogisticRegression,0.8462,0.7904,0.8592,0.9104,0.8841
638,diabetes_data_upload.csv,Missing,0.2,Itching,RidgeClassifier,0.8077,,0.8028,0.9048,0.8507
639,diabetes_data_upload.csv,Missing,0.2,Itching,LinearDiscriminantAnalysis,0.8077,0.7072,0.8028,0.9048,0.8507
640,diabetes_data_upload.csv,Missing,0.2,Itching,AdaBoostClassifier,0.8558,0.7819,0.8732,0.9118,0.8921
641,diabetes_data_upload.csv,Missing,0.2,Itching,GaussianNB,0.8173,0.6415,0.8451,0.8824,0.8633
642,diabetes_data_upload.csv,Missing,0.2,Itching,KNeighborsClassifier,0.8269,0.4338,0.7746,0.9649,0.8594
643,diabetes_data_upload.csv,Missing,0.2,Itching,SGDClassifier,0.6827,,0.9859,0.6863,0.8092
644,diabetes_data_upload.csv,Missing,0.2,Itching,QuadraticDiscriminantAnalysis,0.5673,0.5455,0.7183,0.6711,0.6939
645,diabetes_data_upload.csv,Missing,0.2,Itching,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
646,diabetes_data_upload.csv,Missing,0.4,Itching,RandomForestClassifier,0.9327,0.5132,0.9577,0.9444,0.951
647,diabetes_data_upload.csv,Missing,0.4,Itching,ExtraTreesClassifier,0.9519,0.4816,0.9718,0.9583,0.965
648,diabetes_data_upload.csv,Missing,0.4,Itching,CatBoostClassifier,0.9038,0.6385,0.9155,0.942,0.9286
649,diabetes_data_upload.csv,Missing,0.4,Itching,DecisionTreeClassifier,0.9423,0.5,0.9577,0.9577,0.9577
650,diabetes_data_upload.csv,Missing,0.4,Itching,GradientBoostingClassifier,0.9231,0.7721,0.9437,0.9437,0.9437
651,diabetes_data_upload.csv,Missing,0.4,Itching,SVC,0.9231,0.7648,0.9014,0.9846,0.9412
652,diabetes_data_upload.csv,Missing,0.4,Itching,GaussianProcessClassifier,0.9135,0.3367,0.9014,0.9697,0.9343
653,diabetes_data_upload.csv,Missing,0.4,Itching,LogisticRegression,0.8462,0.7973,0.8592,0.9104,0.8841
654,diabetes_data_upload.csv,Missing,0.4,Itching,MLPClassifier,0.8462,0.8041,0.8592,0.9104,0.8841
655,diabetes_data_upload.csv,Missing,0.4,Itching,LinearDiscriminantAnalysis,0.8077,0.7072,0.8028,0.9048,0.8507
656,diabetes_data_upload.csv,Missing,0.4,Itching,RidgeClassifier,0.8077,,0.8028,0.9048,0.8507
657,diabetes_data_upload.csv,Missing,0.4,Itching,AdaBoostClassifier,0.8269,0.783,0.831,0.9077,0.8676
658,diabetes_data_upload.csv,Missing,0.4,Itching,GaussianNB,0.8173,0.6447,0.8451,0.8824,0.8633
659,diabetes_data_upload.csv,Missing,0.4,Itching,KNeighborsClassifier,0.8269,0.4479,0.7746,0.9649,0.8594
660,diabetes_data_upload.csv,Missing,0.4,Itching,SGDClassifier,0.6827,,1.0,0.6827,0.8114
661,diabetes_data_upload.csv,Missing,0.4,Itching,QuadraticDiscriminantAnalysis,0.7596,0.5378,1.0,0.7396,0.8503
662,diabetes_data_upload.csv,Missing,0.4,Itching,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
663,diabetes_data_upload.csv,Missing,0.6,Itching,ExtraTreesClassifier,0.9423,0.541,0.9577,0.9577,0.9577
664,diabetes_data_upload.csv,Missing,0.6,Itching,CatBoostClassifier,0.9038,0.6432,0.9155,0.942,0.9286
665,diabetes_data_upload.csv,Missing,0.6,Itching,RandomForestClassifier,0.9327,0.5361,0.9577,0.9444,0.951
666,diabetes_data_upload.csv,Missing,0.6,Itching,GradientBoostingClassifier,0.9231,0.799,0.9437,0.9437,0.9437
667,diabetes_data_upload.csv,Missing,0.6,Itching,DecisionTreeClassifier,0.9423,0.5,0.9577,0.9577,0.9577
668,diabetes_data_upload.csv,Missing,0.6,Itching,SVC,0.9231,0.7648,0.9014,0.9846,0.9412
669,diabetes_data_upload.csv,Missing,0.6,Itching,GaussianProcessClassifier,0.9135,0.3466,0.9014,0.9697,0.9343
670,diabetes_data_upload.csv,Missing,0.6,Itching,MLPClassifier,0.875,0.8139,0.8873,0.9265,0.9065
671,diabetes_data_upload.csv,Missing,0.6,Itching,LogisticRegression,0.8462,0.799,0.8592,0.9104,0.8841
672,diabetes_data_upload.csv,Missing,0.6,Itching,AdaBoostClassifier,0.8269,0.784,0.831,0.9077,0.8676
673,diabetes_data_upload.csv,Missing,0.6,Itching,RidgeClassifier,0.8077,,0.8028,0.9048,0.8507
674,diabetes_data_upload.csv,Missing,0.6,Itching,LinearDiscriminantAnalysis,0.8173,0.7079,0.8028,0.9194,0.8571
675,diabetes_data_upload.csv,Missing,0.6,Itching,GaussianNB,0.8173,0.6453,0.8451,0.8824,0.8633
676,diabetes_data_upload.csv,Missing,0.6,Itching,KNeighborsClassifier,0.8173,0.4552,0.7606,0.9643,0.8504
677,diabetes_data_upload.csv,Missing,0.6,Itching,QuadraticDiscriminantAnalysis,0.6538,0.493,0.9437,0.6768,0.7882
678,diabetes_data_upload.csv,Missing,0.6,Itching,SGDClassifier,0.6827,,1.0,0.6827,0.8114
679,diabetes_data_upload.csv,Missing,0.6,Itching,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
680,diabetes_data_upload.csv,Missing,0.8,Itching,ExtraTreesClassifier,0.9327,0.5843,0.9437,0.9571,0.9504
681,diabetes_data_upload.csv,Missing,0.8,Itching,RandomForestClassifier,0.9231,0.5465,0.9296,0.9565,0.9429
682,diabetes_data_upload.csv,Missing,0.8,Itching,CatBoostClassifier,0.9231,0.5781,0.9296,0.9565,0.9429
683,diabetes_data_upload.csv,Missing,0.8,Itching,DecisionTreeClassifier,0.9327,0.4859,0.9437,0.9571,0.9504
684,diabetes_data_upload.csv,Missing,0.8,Itching,GradientBoostingClassifier,0.9231,0.7943,0.9437,0.9437,0.9437
685,diabetes_data_upload.csv,Missing,0.8,Itching,SVC,0.9231,0.7655,0.9014,0.9846,0.9412
686,diabetes_data_upload.csv,Missing,0.8,Itching,GaussianProcessClassifier,0.9135,0.3538,0.9014,0.9697,0.9343
687,diabetes_data_upload.csv,Missing,0.8,Itching,MLPClassifier,0.8462,0.8007,0.8592,0.9104,0.8841
688,diabetes_data_upload.csv,Missing,0.8,Itching,LogisticRegression,0.8269,0.7964,0.831,0.9077,0.8676
689,diabetes_data_upload.csv,Missing,0.8,Itching,AdaBoostClassifier,0.8462,0.771,0.831,0.9365,0.8806
690,diabetes_data_upload.csv,Missing,0.8,Itching,RidgeClassifier,0.7885,,0.7746,0.9016,0.8333
691,diabetes_data_upload.csv,Missing,0.8,Itching,LinearDiscriminantAnalysis,0.7885,0.7111,0.7746,0.9016,0.8333
692,diabetes_data_upload.csv,Missing,0.8,Itching,GaussianNB,0.8173,0.6447,0.8451,0.8824,0.8633
693,diabetes_data_upload.csv,Missing,0.8,Itching,SGDClassifier,0.8269,,0.831,0.9077,0.8676
694,diabetes_data_upload.csv,Missing,0.8,Itching,KNeighborsClassifier,0.7981,0.4394,0.7465,0.9464,0.8346
695,diabetes_data_upload.csv,Missing,0.8,Itching,QuadraticDiscriminantAnalysis,0.6827,0.5087,0.9296,0.7021,0.8
696,diabetes_data_upload.csv,Missing,0.8,Itching,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
697,diabetes_data_upload.csv,Missing,0.2,Irritability,RandomForestClassifier,0.9327,0.5149,0.9437,0.9571,0.9504
698,diabetes_data_upload.csv,Missing,0.2,Irritability,CatBoostClassifier,0.9135,0.6541,0.9155,0.9559,0.9353
699,diabetes_data_upload.csv,Missing,0.2,Irritability,GradientBoostingClassifier,0.9231,0.7774,0.9437,0.9437,0.9437
700,diabetes_data_upload.csv,Missing,0.2,Irritability,ExtraTreesClassifier,0.9423,0.4616,0.9577,0.9577,0.9577
701,diabetes_data_upload.csv,Missing,0.2,Irritability,DecisionTreeClassifier,0.9231,0.4859,0.9296,0.9565,0.9429
702,diabetes_data_upload.csv,Missing,0.2,Irritability,SVC,0.9135,0.7601,0.8873,0.9844,0.9333
703,diabetes_data_upload.csv,Missing,0.2,Irritability,MLPClassifier,0.8462,0.8075,0.8592,0.9104,0.8841
704,diabetes_data_upload.csv,Missing,0.2,Irritability,GaussianProcessClassifier,0.9135,0.35,0.8873,0.9844,0.9333
705,diabetes_data_upload.csv,Missing,0.2,Irritability,LogisticRegression,0.8462,0.7917,0.8592,0.9104,0.8841
706,diabetes_data_upload.csv,Missing,0.2,Irritability,AdaBoostClassifier,0.875,0.7657,0.8732,0.9394,0.9051
707,diabetes_data_upload.csv,Missing,0.2,Irritability,GaussianNB,0.8173,0.6507,0.8451,0.8824,0.8633
708,diabetes_data_upload.csv,Missing,0.2,Irritability,RidgeClassifier,0.8077,,0.8028,0.9048,0.8507
709,diabetes_data_upload.csv,Missing,0.2,Irritability,LinearDiscriminantAnalysis,0.8077,0.7061,0.8028,0.9048,0.8507
710,diabetes_data_upload.csv,Missing,0.2,Irritability,KNeighborsClassifier,0.8173,0.4366,0.7606,0.9643,0.8504
711,diabetes_data_upload.csv,Missing,0.2,Irritability,SGDClassifier,0.6827,,1.0,0.6827,0.8114
712,diabetes_data_upload.csv,Missing,0.2,Irritability,QuadraticDiscriminantAnalysis,0.5481,0.5228,0.3803,0.9,0.5347
713,diabetes_data_upload.csv,Missing,0.2,Irritability,DummyClassifier,0.6827,0.5,1.0,0.6827,0.8114
714,diabetes_data_upload.csv,Missing,0.4,Irritability,RandomForestClassifier,0.9231,0.5222,0.9437,0.9437,0.9437
715,diabetes_data_upload.csv,Missing,0.4,Irritability,CatBoostClassifier,0.9038,0.65,0.9155,0.942,0.9286
